Date,Handle,Total Posts,Favorites,Retweets
10/17/2016,khamenei_ir,3,212,516
10/18/2016,khamenei_ir,1,107,252
10/19/2016,khamenei_ir,10,318,1149
10/22/2016,khamenei_ir,7,283,789
10/24/2016,khamenei_ir,2,154,409
10/25/2016,khamenei_ir,8,368,1056
10/26/2016,khamenei_ir,7,332,1028
11/1/2016,khamenei_ir,3,124,622
11/2/2016,khamenei_ir,9,514,1398
11/3/2016,khamenei_ir,5,400,963
11/4/2016,khamenei_ir,4,156,458
11/5/2016,khamenei_ir,1,92,206
11/6/2016,khamenei_ir,2,169,419
11/7/2016,khamenei_ir,1,110,282
11/13/2016,khamenei_ir,1,69,200
11/16/2016,khamenei_ir,6,484,1231
11/20/2016,khamenei_ir,4,197,847
11/22/2016,khamenei_ir,6,288,1045
11/23/2016,khamenei_ir,6,332,1271
11/26/2016,khamenei_ir,7,494,1489
11/27/2016,khamenei_ir,3,169,860
12/5/2016,khamenei_ir,2,172,815
12/8/2016,khamenei_ir,4,187,745
12/11/2016,khamenei_ir,10,468,1647
12/12/2016,khamenei_ir,1,108,346
12/13/2016,khamenei_ir,4,237,911
12/14/2016,khamenei_ir,11,624,2210
12/16/2016,khamenei_ir,1,50,255
12/17/2016,khamenei_ir,10,604,2607
12/25/2016,khamenei_ir,1,304,841
12/28/2016,khamenei_ir,4,126,1079
1/2/2017,khamenei_ir,8,471,3100
1/8/2017,khamenei_ir,13,937,5272
1/10/2017,khamenei_ir,2,87,762
1/11/2017,khamenei_ir,1,71,643
1/19/2017,khamenei_ir,3,152,1323
1/20/2017,khamenei_ir,1,50,495
1/29/2017,khamenei_ir,6,163,1478
2/1/2017,khamenei_ir,3,147,1535
2/6/2017,khamenei_ir,1,162,460
2/7/2017,khamenei_ir,7,2103,4177
2/8/2017,khamenei_ir,1,48,356
2/11/2017,khamenei_ir,8,399,1877
2/15/2017,khamenei_ir,6,375,1770
2/20/2017,khamenei_ir,1,69,359
2/21/2017,khamenei_ir,15,1234,4682
2/22/2017,khamenei_ir,1,153,526
2/25/2017,khamenei_ir,3,115,801
2/27/2017,khamenei_ir,1,55,393
2/28/2017,khamenei_ir,1,54,339
3/1/2017,khamenei_ir,2,151,893
3/2/2017,khamenei_ir,1,47,369
3/3/2017,khamenei_ir,1,49,389
3/5/2017,khamenei_ir,4,137,946
3/6/2017,khamenei_ir,3,142,834
3/8/2017,khamenei_ir,3,185,1188
3/9/2017,khamenei_ir,5,210,1390
3/11/2017,khamenei_ir,1,72,475
3/13/2017,khamenei_ir,1,81,550
3/19/2017,khamenei_ir,8,564,2297
3/20/2017,khamenei_ir,14,543,3210
3/21/2017,khamenei_ir,18,464,3920
3/27/2017,khamenei_ir,1,66,432
4/9/2017,khamenei_ir,7,679,2367
4/10/2017,khamenei_ir,4,98,910
4/15/2017,khamenei_ir,5,137,1062
4/19/2017,khamenei_ir,4,163,1004
4/24/2017,khamenei_ir,2,148,901
4/25/2017,khamenei_ir,7,215,1430
4/26/2017,khamenei_ir,1,136,367
4/27/2017,khamenei_ir,9,280,1467
4/30/2017,khamenei_ir,6,346,1849
5/1/2017,khamenei_ir,3,157,811
5/4/2017,khamenei_ir,3,90,703
5/7/2017,khamenei_ir,8,254,1625
5/10/2017,khamenei_ir,7,292,1428
5/12/2017,khamenei_ir,1,62,402
5/17/2017,khamenei_ir,6,233,1426
5/18/2017,khamenei_ir,1,84,397
5/19/2017,khamenei_ir,10,304,1822
5/20/2017,khamenei_ir,6,294,1417
5/24/2017,khamenei_ir,6,247,1922
5/25/2017,khamenei_ir,1,117,471
5/27/2017,khamenei_ir,9,484,2946
5/28/2017,khamenei_ir,1,187,688
5/30/2017,khamenei_ir,1,55,416
6/3/2017,khamenei_ir,1,68,387
6/4/2017,khamenei_ir,18,1045,4689
6/5/2017,khamenei_ir,2,242,935
6/7/2017,khamenei_ir,6,832,3426
6/9/2017,khamenei_ir,6,251,1664
6/10/2017,khamenei_ir,2,206,1388
6/11/2017,khamenei_ir,4,218,1376
6/12/2017,khamenei_ir,7,729,2756
6/13/2017,khamenei_ir,8,447,2965
6/14/2017,khamenei_ir,2,141,863
6/15/2017,khamenei_ir,2,137,1009
6/18/2017,khamenei_ir,5,337,1588
6/19/2017,khamenei_ir,2,155,1419
6/20/2017,khamenei_ir,9,616,3438
6/21/2017,khamenei_ir,5,474,2433
6/22/2017,khamenei_ir,1,50,467
6/23/2017,khamenei_ir,1,219,723
6/25/2017,khamenei_ir,2,191,1425
6/26/2017,khamenei_ir,12,1258,7034
6/27/2017,khamenei_ir,1,119,729
7/3/2017,khamenei_ir,6,717,3767
7/5/2017,khamenei_ir,6,362,3057
7/9/2017,khamenei_ir,1,186,919
7/12/2017,khamenei_ir,1,137,848
7/19/2017,khamenei_ir,1,107,615
7/23/2017,khamenei_ir,1,128,894
7/24/2017,khamenei_ir,1,115,699
7/30/2017,khamenei_ir,7,450,2762
8/1/2017,khamenei_ir,1,74,478
8/3/2017,khamenei_ir,18,752,6340
8/4/2017,khamenei_ir,1,128,938
8/5/2017,khamenei_ir,1,117,813
8/8/2017,khamenei_ir,1,84,769
8/14/2017,khamenei_ir,1,35,536
8/16/2017,khamenei_ir,1,441,1352
8/21/2017,khamenei_ir,2,137,1193
8/26/2017,khamenei_ir,5,233,1944
8/28/2017,khamenei_ir,5,216,1852
8/31/2017,khamenei_ir,10,551,3383
9/1/2017,khamenei_ir,1,144,846
9/3/2017,khamenei_ir,4,115,1350
9/6/2017,khamenei_ir,1,225,756
9/7/2017,khamenei_ir,1,64,488
9/11/2017,khamenei_ir,1,49,380
9/12/2017,khamenei_ir,8,783,3155
9/13/2017,khamenei_ir,4,126,1227
9/17/2017,khamenei_ir,6,470,2372
9/19/2017,khamenei_ir,1,174,795
9/21/2017,khamenei_ir,3,243,1452
9/23/2017,khamenei_ir,1,345,1324
9/27/2017,khamenei_ir,2,188,1386
10/2/2017,khamenei_ir,1,51,482
10/3/2017,khamenei_ir,7,248,2103
10/4/2017,khamenei_ir,8,843,3893
10/17/2017,khamenei_ir,1,96,442
10/18/2017,khamenei_ir,10,1297,4821
10/25/2017,khamenei_ir,4,309,1510
10/26/2017,khamenei_ir,5,407,1825
11/1/2017,khamenei_ir,14,1202,5466
11/2/2017,khamenei_ir,7,530,2737
11/8/2017,khamenei_ir,3,185,1272
11/9/2017,khamenei_ir,4,151,1262
11/13/2017,khamenei_ir,5,358,2270
11/14/2017,khamenei_ir,1,78,674
11/20/2017,khamenei_ir,5,337,2567
11/21/2017,khamenei_ir,8,589,2992
11/22/2017,khamenei_ir,3,206,1156
11/23/2017,khamenei_ir,5,476,2468
11/28/2017,khamenei_ir,1,55,494
11/30/2017,khamenei_ir,2,87,818
12/1/2017,khamenei_ir,1,105,801
12/2/2017,khamenei_ir,1,29,329
12/5/2017,khamenei_ir,1,95,605
12/6/2017,khamenei_ir,9,972,5137
12/10/2017,khamenei_ir,1,116,928
12/21/2017,khamenei_ir,1,137,829
12/24/2017,khamenei_ir,1,612,1788
12/25/2017,khamenei_ir,2,293,1355
12/26/2017,khamenei_ir,3,310,1871
12/27/2017,khamenei_ir,5,1310,4215
1/2/2018,khamenei_ir,5,1123,4653
1/6/2018,khamenei_ir,1,583,2883
1/9/2018,khamenei_ir,11,2073,9306
1/14/2018,khamenei_ir,3,252,1995
1/16/2018,khamenei_ir,12,1061,5713
1/17/2018,khamenei_ir,1,285,1179
1/18/2018,khamenei_ir,1,160,932
1/28/2018,khamenei_ir,1,341,1650
1/30/2018,khamenei_ir,6,472,2114
1/31/2018,khamenei_ir,1,134,888
2/8/2018,khamenei_ir,5,672,2398
2/10/2018,khamenei_ir,1,143,771
2/11/2018,khamenei_ir,4,407,2082
2/13/2018,khamenei_ir,4,230,1686
2/17/2018,khamenei_ir,1,109,565
2/18/2018,khamenei_ir,7,576,3229
2/19/2018,khamenei_ir,1,243,1509
2/26/2018,khamenei_ir,2,147,1031
