"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 08, 2018","1,276.90","1,212.00","1,215.20","1,205.90","0.21K","0.20%"
"Aug 07, 2018","1,274.30","1,207.80","1,214.80","1,207.80","0.72K","0.05%"
"Aug 06, 2018","1,273.70","1,214.40","1,214.40","1,206.60","0.30K","-0.45%"
"Aug 03, 2018","1,279.50","1,273.90","1,273.90","1,273.90","0.00K","0.25%"
"Aug 02, 2018","1,276.30","1,273.50","1,273.60","1,273.50","0.01K","-0.61%"
"Aug 01, 2018","1,284.10","1,222.90","1,223.70","1,214.40","1.03K","-0.45%"
"Jul 31, 2018","1,289.90","1,220.40","1,228.10","1,213.00","2.72K","0.16%"
"Jul 30, 2018","1,287.80","1,222.50","1,223.90","1,218.10","62.24K","-0.10%"
"Jul 27, 2018","1,289.10","1,222.60","1,222.60","1,222.60","0.02K","-0.19%"
"Jul 26, 2018","1,291.60","1,227.80","1,227.80","1,227.80","0.00K","-0.43%"
"Jul 25, 2018","1,297.20","1,231.40","1,231.40","1,231.40","0.06K","0.46%"
"Jul 24, 2018","1,291.30","1,289.50","1,289.70","1,289.50","0.04K","0.01%"
"Jul 23, 2018","1,291.20","1,222.00","1,222.00","1,222.00","0.00K","-0.47%"
"Jul 20, 2018","1,297.30","1,229.50","1,229.50","1,229.50","0.15K","0.50%"
"Jul 19, 2018","1,290.90","1,227.20","1,228.00","1,211.70","0.03K","-0.36%"
"Jul 18, 2018","1,295.50","1,226.70","1,226.70","1,222.20","0.00K","0.03%"
"Jul 17, 2018","1,295.10","1,299.70","1,299.70","1,299.60","0.00K","-0.99%"
"Jul 16, 2018","1,308.00","1,242.70","1,243.80","1,242.70","0.00K","-0.11%"
"Jul 13, 2018","1,309.50","1,244.70","1,247.00","1,244.70","0.00K","-0.45%"
"Jul 12, 2018","1,315.40","1,240.90","1,246.70","1,240.90","0.01K","0.16%"
"Jul 11, 2018","1,313.30","1,253.20","1,253.20","1,247.90","0.03K","-0.89%"
"Jul 10, 2018","1,325.10","1,256.20","1,256.90","1,249.30","0.07K","-0.29%"
"Jul 09, 2018","1,329.00","1,258.20","1,262.30","1,257.70","0.04K","0.32%"
"Jul 06, 2018","1,324.80","1,255.50","1,255.50","1,254.40","0.01K","-0.21%"
"Jul 05, 2018","1,327.60","1,253.70","1,259.90","1,253.60","0.01K","5.52%"
"Jul 04, 2018","1,258.10","1,256.20","1,262.40","1,255.30","-","-4.86%"
"Jul 03, 2018","1,322.40","1,238.10","1,254.10","1,237.00","0.04K","0.95%"
"Jul 02, 2018","1,309.90","1,249.90","1,249.90","1,239.80","0.03K","-1.06%"
"Jun 29, 2018","1,323.90","1,250.30","1,253.30","1,249.10","0.05K","0.28%"
"Jun 28, 2018","1,320.20","1,251.70","1,251.70","1,244.80","0.38K","-0.41%"
"Jun 27, 2018","1,325.70","1,255.50","1,255.50","1,252.30","0.01K","-0.29%"
"Jun 26, 2018","1,329.60","1,267.20","1,267.20","1,257.50","0.09K","-0.72%"
"Jun 25, 2018","1,339.20","1,270.60","1,271.20","1,265.90","0.04K","-0.16%"
"Jun 22, 2018","1,341.30","1,268.10","1,270.20","1,267.00","0.07K","0.02%"
"Jun 21, 2018","1,341.00","1,341.50","1,341.50","1,341.10","0.01K","-0.32%"
"Jun 20, 2018","1,345.30","1,274.40","1,274.40","1,271.50","0.01K","-0.29%"
"Jun 19, 2018","1,349.20","1,278.70","1,281.80","1,269.90","0.03K","-0.14%"
"Jun 18, 2018","1,351.10","1,280.70","1,280.70","1,277.00","0.04K","0.13%"
"Jun 15, 2018","1,349.30","1,297.40","1,297.40","1,274.00","0.59K","-2.27%"
"Jun 14, 2018","1,380.60","1,297.20","1,307.70","1,297.20","0.05K","0.52%"
"Jun 13, 2018","1,373.50","1,294.00","1,299.40","1,290.90","0.14K","0.12%"
"Jun 12, 2018","1,371.80","1,297.80","1,298.10","1,292.70","0.15K","-0.27%"
"Jun 11, 2018","1,375.50","1,299.30","1,302.00","1,295.20","0.07K","0.08%"
"Jun 08, 2018","1,374.40","1,295.30","1,299.40","1,294.80","0.65K","0.00%"
"Jun 07, 2018","1,374.40","1,298.40","1,302.80","1,296.20","0.08K","0.07%"
"Jun 06, 2018","1,373.50","1,296.10","1,300.40","1,294.10","0.10K","-0.04%"
"Jun 05, 2018","1,374.10","1,292.10","1,299.80","1,289.90","0.36K","0.37%"
"Jun 04, 2018","1,369.10","1,293.90","1,297.10","1,290.00","0.14K","-0.08%"
"Jun 01, 2018","1,370.20","1,298.60","1,299.50","1,288.90","0.12K","-0.36%"
"May 31, 2018","1,375.20","1,301.00","1,306.80","1,296.60","4.08K","-0.12%"
"May 30, 2018","1,376.90","1,298.00","1,303.70","1,295.20","50.85K","0.22%"
"May 29, 2018","1,373.90","1,298.70","1,298.70","1,298.70","0.08K","5.88%"
"May 28, 2018","1,297.60","1,298.40","1,299.70","1,294.70","-","-0.05%"
"May 27, 2018","1,298.30","1,299.80","1,299.90","1,296.10","-","-6.06%"
"May 25, 2018","1,382.10","1,303.30","1,303.30","1,303.30","0.00K","-0.07%"
"May 24, 2018","1,383.10","1,303.70","1,303.70","1,303.70","0.02K","1.10%"
