Date,Handle,Total Posts,Favorites,Retweets
6/7/2016,DurazYouth,17,49,17
6/8/2016,DurazYouth,10,21,14
6/9/2016,DurazYouth,13,36,23
6/10/2016,DurazYouth,1,0,1
6/11/2016,DurazYouth,5,5,4
6/12/2016,DurazYouth,10,23,23
6/13/2016,DurazYouth,6,15,10
6/14/2016,DurazYouth,45,194,56
6/15/2016,DurazYouth,19,112,22
6/16/2016,DurazYouth,34,137,56
6/17/2016,DurazYouth,44,230,38
6/18/2016,DurazYouth,27,67,34
6/19/2016,DurazYouth,9,43,8
6/20/2016,DurazYouth,51,1043,541
6/21/2016,DurazYouth,15,302,120
6/22/2016,DurazYouth,23,317,159
6/23/2016,DurazYouth,4,77,41
6/24/2016,DurazYouth,31,261,94
6/25/2016,DurazYouth,42,726,373
6/26/2016,DurazYouth,11,142,68
6/27/2016,DurazYouth,7,109,47
6/28/2016,DurazYouth,13,193,119
6/29/2016,DurazYouth,2,17,16
6/30/2016,DurazYouth,7,119,85
7/1/2016,DurazYouth,12,143,118
7/2/2016,DurazYouth,23,247,128
7/3/2016,DurazYouth,16,103,35
7/4/2016,DurazYouth,2,16,3
7/5/2016,DurazYouth,16,184,69
7/6/2016,DurazYouth,8,111,60
7/7/2016,DurazYouth,24,176,94
7/8/2016,DurazYouth,41,303,143
7/9/2016,DurazYouth,10,109,53
7/10/2016,DurazYouth,9,90,57
7/11/2016,DurazYouth,7,82,43
7/12/2016,DurazYouth,13,93,87
7/13/2016,DurazYouth,14,91,62
7/14/2016,DurazYouth,32,187,156
7/15/2016,DurazYouth,8,79,54
7/16/2016,DurazYouth,4,67,27
7/17/2016,DurazYouth,12,113,59
7/18/2016,DurazYouth,2,11,4
7/19/2016,DurazYouth,24,325,112
7/20/2016,DurazYouth,13,123,39
7/21/2016,DurazYouth,7,57,21
7/22/2016,DurazYouth,29,282,120
7/23/2016,DurazYouth,11,142,58
7/24/2016,DurazYouth,7,70,36
7/25/2016,DurazYouth,3,40,15
7/26/2016,DurazYouth,22,192,105
7/27/2016,DurazYouth,11,121,66
