"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 21, 2018","20,950.00","20,732.50","21,000.00","20,627.50","-","1.09%"
"Mar 20, 2018","20,725.00","20,785.00","20,885.00","20,665.00","-","-0.31%"
"Mar 19, 2018","20,790.00","20,977.50","20,992.50","20,687.50","-","-1.06%"
"Mar 16, 2018","21,012.50","20,972.50","21,022.50","20,847.50","-","-0.01%"
"Mar 15, 2018","21,015.00","21,180.00","21,215.00","20,645.00","-","-0.71%"
"Mar 14, 2018","21,165.00","21,167.50","21,260.00","21,085.00","-","-0.08%"
"Mar 13, 2018","21,182.50","21,407.50","21,427.50","21,165.00","-","-1.05%"
"Mar 12, 2018","21,407.50","21,492.50","21,492.50","21,317.50","-","-0.24%"
"Mar 09, 2018","21,460.00","21,540.00","21,542.50","21,262.50","-","-0.42%"
"Mar 08, 2018","21,550.00","21,410.00","21,587.50","21,242.50","-","0.76%"
"Mar 07, 2018","21,387.50","21,467.50","21,467.50","21,287.50","-","-0.16%"
"Mar 06, 2018","21,422.50","21,562.50","21,562.50","21,407.50","-","-0.64%"
"Mar 05, 2018","21,560.00","21,565.00","21,582.50","21,480.00","-","0.16%"
"Mar 02, 2018","21,525.00","21,575.00","21,615.00","21,450.00","-","-0.58%"
"Mar 01, 2018","21,650.00","21,580.00","21,672.50","21,467.50","-","0.50%"
"Feb 28, 2018","21,542.50","21,710.00","21,722.50","21,530.00","-","-0.90%"
"Feb 27, 2018","21,737.50","21,610.00","21,737.50","21,560.00","-","0.76%"
"Feb 26, 2018","21,572.50","21,620.00","21,710.00","21,535.00","-","-0.07%"
"Feb 23, 2018","21,587.50","21,480.00","21,630.00","21,412.50","-","0.21%"
"Feb 22, 2018","21,542.50","21,522.50","21,612.50","21,470.00","-","-0.40%"
"Feb 21, 2018","21,630.00","21,422.50","21,647.50","21,407.50","-","1.03%"
"Feb 20, 2018","21,410.00","21,497.50","21,522.50","21,237.50","-","0.01%"
"Feb 19, 2018","21,407.50","21,770.00","21,830.00","21,407.50","-","-1.62%"
"Feb 16, 2018","21,760.00","21,595.00","21,772.50","21,595.00","-","0.79%"
"Feb 15, 2018","21,590.00","21,557.50","21,632.50","21,425.00","-","0.12%"
"Feb 14, 2018","21,565.00","21,545.00","21,635.00","21,532.50","-","0.05%"
"Feb 13, 2018","21,555.00","21,112.50","21,595.00","21,105.00","-","2.11%"
"Feb 12, 2018","21,110.00","21,162.50","21,187.50","21,085.00","-","0.25%"
"Feb 09, 2018","21,057.50","21,430.00","21,500.00","21,025.00","-","-1.76%"
"Feb 08, 2018","21,435.00","21,572.50","21,650.00","21,257.50","-","-0.44%"
"Feb 07, 2018","21,530.00","21,770.00","21,877.50","21,527.50","-","-0.91%"
"Feb 06, 2018","21,727.50","21,672.50","21,822.50","21,557.50","-","-0.36%"
"Feb 05, 2018","21,805.00","21,567.50","21,915.00","21,535.00","-","1.01%"
"Feb 02, 2018","21,587.50","21,485.00","21,647.50","21,455.00","-","0.70%"
"Feb 01, 2018","21,437.50","21,690.00","21,750.00","21,397.50","-","-1.16%"
"Jan 31, 2018","21,690.00","21,652.50","21,835.00","21,630.00","-","0.29%"
"Jan 30, 2018","21,627.50","21,935.00","21,950.00","21,612.50","-","-1.35%"
"Jan 29, 2018","21,922.50","21,677.50","21,997.50","21,667.50","-","1.35%"
"Jan 26, 2018","21,630.00","21,257.50","21,845.00","21,172.50","-","1.70%"
"Jan 25, 2018","21,267.50","21,010.00","21,355.00","20,912.50","-","1.25%"
"Jan 24, 2018","21,005.00","20,742.50","21,067.50","20,720.00","-","1.29%"
"Jan 23, 2018","20,737.50","20,730.00","20,765.00","20,635.00","-","-0.06%"
"Jan 22, 2018","20,750.00","20,565.00","20,795.00","20,557.50","-","0.84%"
"Jan 19, 2018","20,577.50","20,427.50","20,620.00","20,425.00","-","0.82%"
"Jan 18, 2018","20,410.00","20,452.50","20,527.50","20,397.50","-","-0.28%"
"Jan 17, 2018","20,467.50","20,462.50","20,497.50","20,390.00","-","0.07%"
"Jan 16, 2018","20,452.50","20,322.50","20,480.00","20,102.50","-","0.52%"
"Jan 15, 2018","20,347.50","20,270.00","20,347.50","20,257.50","-","0.39%"
"Jan 12, 2018","20,267.50","20,190.00","20,275.00","20,122.50","-","0.43%"
"Jan 11, 2018","20,180.00","20,027.50","20,197.50","20,007.50","-","0.59%"
"Jan 10, 2018","20,062.50","19,940.00","20,065.00","19,937.50","-","0.58%"
"Jan 09, 2018","19,947.50","19,977.50","20,017.50","19,922.50","-","-0.18%"
"Jan 08, 2018","19,982.50","19,922.50","20,022.50","19,880.00","-","0.19%"
"Jan 05, 2018","19,945.00","19,890.00","19,960.00","19,857.50","-","0.25%"
"Jan 04, 2018","19,895.00","19,902.50","19,967.50","19,865.00","-","0.01%"
"Jan 03, 2018","19,892.50","19,975.00","19,975.00","19,765.00","-","0.28%"
"Jan 02, 2018","19,837.50","19,987.50","20,095.00","19,817.50","-","-0.56%"
"Dec 29, 2017","19,950.00","19,927.50","19,995.00","19,750.00","-","0.08%"
"Dec 28, 2017","19,935.00","19,627.50","19,950.00","19,612.50","-","1.58%"
"Dec 27, 2017","19,625.00","19,522.50","19,735.00","19,482.50","-","0.71%"
"Dec 22, 2017","19,487.50","19,392.50","19,520.00","19,340.00","-","0.44%"
"Dec 21, 2017","19,402.50","19,407.50","19,485.00","19,305.00","-","-0.03%"
"Dec 20, 2017","19,407.50","19,347.50","19,467.50","19,310.00","-","0.52%"
"Dec 19, 2017","19,307.50","19,265.00","19,405.00","19,215.00","-","0.17%"
"Dec 18, 2017","19,275.00","19,135.00","19,310.00","19,090.00","-","0.56%"
"Dec 15, 2017","19,167.50","18,820.00","19,175.00","18,817.50","-","1.75%"
"Dec 14, 2017","18,837.50","18,872.50","19,075.00","18,770.00","-","0.28%"
"Dec 13, 2017","18,785.00","19,160.00","19,170.00","18,687.50","-","-1.92%"
"Dec 12, 2017","19,152.50","19,395.00","19,425.00","19,130.00","-","-1.43%"
"Dec 11, 2017","19,430.00","19,427.50","19,447.50","19,317.50","-","-0.05%"
"Dec 08, 2017","19,440.00","19,430.00","19,447.50","19,357.50","-","0.04%"
"Dec 07, 2017","19,432.50","19,422.50","19,490.00","19,417.50","-","0.03%"
"Dec 06, 2017","19,427.50","19,435.00","19,457.50","19,407.50","-","-0.17%"
"Dec 05, 2017","19,460.00","19,515.00","19,550.00","19,430.00","-","-0.40%"
"Dec 04, 2017","19,537.50","19,472.50","19,542.50","19,462.50","-","0.48%"
"Dec 01, 2017","19,445.00","19,512.50","19,572.50","19,435.00","-","-0.78%"
"Nov 30, 2017","19,597.50","19,507.50","19,692.50","19,420.00","-","0.29%"
"Nov 29, 2017","19,540.00","19,492.50","19,570.00","19,442.50","-","0.13%"
"Nov 28, 2017","19,515.00","19,495.00","19,542.50","19,432.50","-","-0.06%"
"Nov 27, 2017","19,527.50","19,460.00","19,530.00","19,432.50","-","0.17%"
"Nov 24, 2017","19,495.00","19,432.50","19,617.50","19,387.50","-","0.31%"
"Nov 23, 2017","19,435.00","19,447.50","19,447.50","19,285.00","-","0.21%"
"Nov 22, 2017","19,395.00","19,392.50","19,455.00","19,297.50","-","0.01%"
"Nov 21, 2017","19,392.50","19,485.00","19,512.50","19,317.50","-","-0.53%"
"Nov 20, 2017","19,495.00","19,512.50","19,535.00","19,415.00","-","-0.14%"
"Nov 17, 2017","19,522.50","19,385.00","19,552.50","19,357.50","-","0.92%"
"Nov 16, 2017","19,345.00","19,377.50","19,620.00","19,282.50","-","-0.15%"
"Nov 15, 2017","19,375.00","19,410.00","19,567.50","19,325.00","-","-0.15%"
"Nov 14, 2017","19,405.00","19,385.00","19,495.00","19,262.50","-","0.01%"
"Nov 13, 2017","19,402.50","19,460.00","19,540.00","19,252.50","-","-0.17%"
"Nov 10, 2017","19,435.00","19,452.50","19,650.00","19,405.00","-","-0.08%"
"Nov 09, 2017","19,450.00","19,460.00","19,462.50","19,362.50","-","-0.17%"
"Nov 08, 2017","19,482.50","19,485.00","19,517.50","19,412.50","-","-0.01%"
"Nov 07, 2017","19,485.00","19,440.00","19,530.00","19,375.00","-","0.23%"
"Nov 06, 2017","19,440.00","19,495.00","19,605.00","19,397.50","-","-0.47%"
"Nov 03, 2017","19,532.50","19,520.00","19,625.00","19,377.50","-","-0.22%"
"Nov 02, 2017","19,575.00","19,367.50","19,637.50","19,345.00","-","0.82%"
"Nov 01, 2017","19,415.00","19,437.50","19,682.50","19,405.00","-","-0.01%"
"Oct 31, 2017","19,417.50","19,467.50","19,585.00","19,082.50","-","0.00%"
"Oct 30, 2017","19,417.50","19,865.00","19,917.50","19,417.50","-","-1.87%"
"Oct 27, 2017","19,787.50","19,827.50","19,902.50","19,640.00","-","-0.67%"
"Oct 26, 2017","19,920.00","19,822.50","20,102.50","19,787.50","-","0.40%"
"Oct 25, 2017","19,840.00","19,650.00","19,857.50","19,570.00","-","0.52%"
"Oct 24, 2017","19,737.50","19,705.00","19,807.50","19,617.50","-","0.42%"
"Oct 23, 2017","19,655.00","19,577.50","19,902.50","19,530.00","-","0.38%"
"Oct 20, 2017","19,580.00","19,947.50","20,035.00","19,522.50","-","-2.26%"
"Oct 19, 2017","20,032.50","20,010.00","20,152.50","19,827.50","-","-0.05%"
"Oct 18, 2017","20,042.50","20,445.00","20,502.50","19,920.00","-","-1.82%"
"Oct 17, 2017","20,415.00","20,695.00","20,730.00","20,190.00","-","-1.31%"
"Oct 16, 2017","20,685.00","20,667.50","20,790.00","20,630.00","-","0.00%"
"Oct 13, 2017","20,685.00","20,745.00","20,840.00","20,622.50","-","-0.27%"
"Oct 12, 2017","20,740.00","20,815.00","20,837.50","20,725.00","-","-0.36%"
"Oct 11, 2017","20,815.00","20,812.50","20,857.50","20,682.50","-","-0.01%"
"Oct 10, 2017","20,817.50","20,812.50","20,932.50","20,747.50","-","-0.01%"
"Oct 09, 2017","20,820.00","20,552.50","21,012.50","20,550.00","-","1.15%"
"Oct 06, 2017","20,582.50","20,980.00","21,032.50","20,570.00","-","-2.16%"
"Oct 05, 2017","21,037.50","20,765.00","21,177.50","20,745.00","-","1.19%"
"Oct 04, 2017","20,790.00","20,740.00","20,797.50","20,740.00","-","0.17%"
"Oct 03, 2017","20,755.00","20,682.50","20,797.50","20,665.00","-","0.28%"
"Oct 02, 2017","20,697.50","20,742.50","20,760.00","20,667.50","-","-0.18%"
"Sep 29, 2017","20,735.00","20,717.50","20,772.50","20,657.50","-","0.01%"
"Sep 28, 2017","20,732.50","20,690.00","20,735.00","20,607.50","-","0.14%"
