"Date","Price","Open","High","Low","Change %"
"Oct 16, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Oct 15, 2018","0.3770","0.3771","0.3772","0.3768","0.00%"
"Oct 13, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Oct 12, 2018","0.3770","0.3770","0.3772","0.3770","0.00%"
"Oct 11, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Oct 10, 2018","0.3770","0.3770","0.3772","0.3770","0.00%"
"Oct 09, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Oct 08, 2018","0.3770","0.3770","0.3772","0.3770","0.00%"
"Oct 06, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Oct 05, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Oct 04, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Oct 03, 2018","0.3770","0.3772","0.3772","0.3770","0.00%"
"Oct 02, 2018","0.3770","0.3771","0.3772","0.3770","-0.03%"
"Oct 01, 2018","0.3771","0.3770","0.3772","0.3768","0.03%"
"Sep 29, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Sep 28, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 27, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 26, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 25, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 24, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 22, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Sep 21, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 20, 2018","0.3770","0.3770","0.3772","0.3769","0.00%"
"Sep 19, 2018","0.3770","0.3770","0.3772","0.3769","0.00%"
"Sep 18, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Sep 17, 2018","0.3770","0.3773","0.3773","0.3768","0.00%"
"Sep 15, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Sep 14, 2018","0.3770","0.3771","0.3774","0.3768","-0.05%"
"Sep 13, 2018","0.3772","0.3771","0.3774","0.3769","0.05%"
"Sep 12, 2018","0.3770","0.3770","0.3773","0.3768","0.00%"
"Sep 11, 2018","0.3770","0.3770","0.3773","0.3769","0.00%"
"Sep 10, 2018","0.3770","0.3773","0.3773","0.3769","0.00%"
"Sep 08, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Sep 07, 2018","0.3770","0.3771","0.3773","0.3770","-0.03%"
"Sep 06, 2018","0.3771","0.3770","0.3773","0.3769","0.03%"
"Sep 05, 2018","0.3770","0.3772","0.3773","0.3769","-0.05%"
"Sep 04, 2018","0.3772","0.3772","0.3773","0.3769","0.00%"
"Sep 03, 2018","0.3772","0.3773","0.3773","0.3772","0.00%"
"Sep 01, 2018","0.3772","0.3772","0.3772","0.3772","0.00%"
"Aug 31, 2018","0.3772","0.3773","0.3773","0.3772","0.00%"
"Aug 30, 2018","0.3772","0.3773","0.3773","0.3769","0.00%"
"Aug 29, 2018","0.3772","0.3774","0.3774","0.3770","0.00%"
"Aug 28, 2018","0.3772","0.3774","0.3774","0.3770","0.00%"
"Aug 27, 2018","0.3772","0.3774","0.3774","0.3772","-0.03%"
"Aug 25, 2018","0.3773","0.3773","0.3773","0.3773","0.00%"
"Aug 24, 2018","0.3773","0.3771","0.3773","0.3771","0.05%"
"Aug 23, 2018","0.3771","0.3773","0.3773","0.3771","-0.03%"
"Aug 22, 2018","0.3772","0.3772","0.3774","0.3772","-0.03%"
"Aug 21, 2018","0.3773","0.3772","0.3773","0.3772","0.05%"
"Aug 20, 2018","0.3771","0.3772","0.3774","0.3771","0.00%"
"Aug 18, 2018","0.3771","0.3771","0.3771","0.3771","0.00%"
"Aug 17, 2018","0.3771","0.3771","0.3773","0.3771","0.00%"
"Aug 16, 2018","0.3771","0.3771","0.3772","0.3771","0.00%"
"Aug 15, 2018","0.3771","0.3771","0.3779","0.3771","0.00%"
"Aug 14, 2018","0.3771","0.3772","0.3779","0.3770","-0.03%"
"Aug 13, 2018","0.3772","0.3774","0.3779","0.3771","-0.03%"
"Aug 11, 2018","0.3773","0.3773","0.3773","0.3773","0.00%"
"Aug 10, 2018","0.3773","0.3774","0.3774","0.3772","-0.03%"
"Aug 09, 2018","0.3774","0.3776","0.3779","0.3771","-0.03%"
"Aug 08, 2018","0.3775","0.3774","0.3777","0.3770","0.08%"
"Aug 07, 2018","0.3772","0.3780","0.3784","0.3772","-0.16%"
"Aug 06, 2018","0.3778","0.3776","0.3784","0.3772","-0.05%"
"Aug 04, 2018","0.3780","0.3780","0.3780","0.3780","0.00%"
"Aug 03, 2018","0.3780","0.3785","0.3785","0.3775","0.08%"
"Aug 02, 2018","0.3777","0.3779","0.3784","0.3772","-0.05%"
"Aug 01, 2018","0.3779","0.3781","0.3784","0.3772","-0.05%"
"Jul 31, 2018","0.3781","0.3784","0.3784","0.3772","0.03%"
"Jul 30, 2018","0.3780","0.3777","0.3782","0.3772","0.03%"
"Jul 28, 2018","0.3779","0.3779","0.3779","0.3779","0.00%"
"Jul 27, 2018","0.3779","0.3784","0.3784","0.3779","0.00%"
"Jul 26, 2018","0.3779","0.3779","0.3784","0.3772","0.00%"
"Jul 25, 2018","0.3779","0.3784","0.3784","0.3772","-0.16%"
"Jul 24, 2018","0.3785","0.3785","0.3785","0.3777","0.00%"
"Jul 23, 2018","0.3785","0.3785","0.3785","0.3780","0.13%"
"Jul 21, 2018","0.3780","0.3780","0.3780","0.3780","0.00%"
"Jul 20, 2018","0.3780","0.3785","0.3785","0.3780","-0.03%"
"Jul 19, 2018","0.3781","0.3784","0.3786","0.3774","-0.08%"
"Jul 18, 2018","0.3784","0.3787","0.3791","0.3774","-0.08%"
"Jul 17, 2018","0.3787","0.3785","0.3790","0.3785","-0.08%"
"Jul 16, 2018","0.3790","0.3787","0.3791","0.3785","0.11%"
"Jul 14, 2018","0.3786","0.3786","0.3786","0.3786","0.00%"
"Jul 13, 2018","0.3786","0.3797","0.3797","0.3786","0.00%"
"Jul 12, 2018","0.3786","0.3797","0.3797","0.3774","-0.16%"
"Jul 11, 2018","0.3792","0.3796","0.3796","0.3772","-0.11%"
"Jul 10, 2018","0.3796","0.3795","0.3802","0.3795","0.00%"
"Jul 09, 2018","0.3796","0.3771","0.3800","0.3771","-0.18%"
"Jul 07, 2018","0.3803","0.3803","0.3803","0.3803","0.00%"
"Jul 06, 2018","0.3803","0.3797","0.3806","0.3795","0.13%"
"Jul 05, 2018","0.3798","0.3800","0.3802","0.3775","-0.05%"
"Jul 04, 2018","0.3800","0.3792","0.3805","0.3772","0.13%"
"Jul 03, 2018","0.3795","0.3796","0.3805","0.3775","-0.03%"
"Jul 02, 2018","0.3796","0.3770","0.3805","0.3770","0.29%"
"Jun 30, 2018","0.3785","0.3785","0.3785","0.3785","0.00%"
"Jun 29, 2018","0.3785","0.3785","0.3792","0.3780","0.00%"
"Jun 28, 2018","0.3785","0.3787","0.3792","0.3775","-0.08%"
"Jun 27, 2018","0.3788","0.3819","0.3820","0.3775","-0.84%"
"Jun 26, 2018","0.3820","0.3810","0.3831","0.3805","0.26%"
"Jun 25, 2018","0.3810","0.3779","0.3814","0.3774","0.50%"
"Jun 23, 2018","0.3791","0.3791","0.3791","0.3791","0.00%"
"Jun 22, 2018","0.3791","0.3785","0.3795","0.3780","0.18%"
"Jun 21, 2018","0.3784","0.3780","0.3785","0.3772","0.11%"
"Jun 20, 2018","0.3780","0.3779","0.3781","0.3772","0.03%"
"Jun 19, 2018","0.3779","0.3778","0.3780","0.3772","0.03%"
"Jun 18, 2018","0.3778","0.3778","0.3781","0.3777","-0.03%"
"Jun 16, 2018","0.3779","0.3779","0.3779","0.3779","0.00%"
"Jun 15, 2018","0.3779","0.3779","0.3780","0.3778","0.00%"
"Jun 14, 2018","0.3779","0.3778","0.3780","0.3772","0.03%"
"Jun 13, 2018","0.3778","0.3776","0.3779","0.3772","0.05%"
"Jun 12, 2018","0.3776","0.3777","0.3779","0.3772","-0.03%"
"Jun 11, 2018","0.3777","0.3778","0.3780","0.3772","0.00%"
"Jun 09, 2018","0.3777","0.3777","0.3777","0.3777","0.00%"
"Jun 08, 2018","0.3777","0.3775","0.3779","0.3775","0.05%"
"Jun 07, 2018","0.3775","0.3777","0.3779","0.3772","-0.05%"
"Jun 06, 2018","0.3777","0.3777","0.3780","0.3772","0.00%"
"Jun 05, 2018","0.3777","0.3779","0.3780","0.3772","-0.05%"
"Jun 04, 2018","0.3779","0.3780","0.3780","0.3772","0.00%"
"Jun 02, 2018","0.3779","0.3779","0.3779","0.3779","0.00%"
"Jun 01, 2018","0.3779","0.3777","0.3780","0.3774","0.05%"
"May 31, 2018","0.3777","0.3776","0.3781","0.3772","0.03%"
"May 30, 2018","0.3776","0.3776","0.3779","0.3772","-0.03%"
"May 29, 2018","0.3777","0.3778","0.3780","0.3773","0.03%"
"May 28, 2018","0.3776","0.3776","0.3777","0.3771","0.03%"
"May 26, 2018","0.3775","0.3775","0.3775","0.3775","0.00%"
"May 25, 2018","0.3775","0.3775","0.3777","0.3775","0.00%"
"May 24, 2018","0.3775","0.3775","0.3777","0.3771","-0.03%"
"May 23, 2018","0.3776","0.3775","0.3777","0.3771","0.03%"
"May 22, 2018","0.3775","0.3775","0.3776","0.3770","-0.05%"
"May 21, 2018","0.3777","0.3775","0.3777","0.3771","0.05%"
"May 19, 2018","0.3775","0.3775","0.3775","0.3775","0.00%"
"May 18, 2018","0.3775","0.3774","0.3777","0.3774","0.08%"
"May 17, 2018","0.3772","0.3772","0.3776","0.3769","-0.03%"
"May 16, 2018","0.3773","0.3773","0.3777","0.3772","0.03%"
"May 15, 2018","0.3772","0.3772","0.3773","0.3769","0.00%"
"May 14, 2018","0.3772","0.3771","0.3774","0.3769","0.03%"
"May 12, 2018","0.3771","0.3771","0.3771","0.3771","0.03%"
"May 11, 2018","0.3770","0.3775","0.3775","0.3770","-0.03%"
"May 10, 2018","0.3771","0.3770","0.3771","0.3770","0.03%"
"May 09, 2018","0.3770","0.3772","0.3774","0.3770","0.00%"
"May 08, 2018","0.3770","0.3772","0.3775","0.3770","-0.03%"
"May 07, 2018","0.3771","0.3773","0.3773","0.3768","0.00%"
"May 05, 2018","0.3771","0.3771","0.3771","0.3771","0.00%"
"May 04, 2018","0.3771","0.3770","0.3773","0.3768","0.03%"
"May 03, 2018","0.3770","0.3770","0.3774","0.3769","0.00%"
"May 02, 2018","0.3770","0.3770","0.3773","0.3768","0.00%"
"May 01, 2018","0.3770","0.3770","0.3773","0.3768","0.00%"
"Apr 30, 2018","0.3770","0.3772","0.3772","0.3769","0.00%"
"Apr 28, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Apr 27, 2018","0.3770","0.3770","0.3773","0.3769","0.00%"
"Apr 26, 2018","0.3770","0.3770","0.3772","0.3769","0.00%"
"Apr 25, 2018","0.3770","0.3770","0.3773","0.3769","0.00%"
"Apr 24, 2018","0.3770","0.3771","0.3773","0.3767","-0.03%"
"Apr 23, 2018","0.3771","0.3772","0.3773","0.3769","0.03%"
"Apr 21, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Apr 20, 2018","0.3770","0.3772","0.3774","0.3770","-0.03%"
"Apr 19, 2018","0.3771","0.3770","0.3772","0.3768","0.03%"
"Apr 18, 2018","0.3770","0.3770","0.3772","0.3769","0.00%"
"Apr 17, 2018","0.3770","0.3770","0.3773","0.3769","0.00%"
"Apr 16, 2018","0.3770","0.3773","0.3773","0.3769","0.00%"
"Apr 14, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Apr 13, 2018","0.3770","0.3770","0.3773","0.3767","0.00%"
"Apr 12, 2018","0.3770","0.3773","0.3773","0.3769","-0.03%"
"Apr 11, 2018","0.3771","0.3771","0.3773","0.3769","0.05%"
"Apr 10, 2018","0.3769","0.3773","0.3773","0.3769","-0.05%"
"Apr 09, 2018","0.3771","0.3773","0.3773","0.3769","0.00%"
"Apr 07, 2018","0.3771","0.3771","0.3771","0.3771","0.00%"
"Apr 06, 2018","0.3771","0.3771","0.3771","0.3767","0.00%"
"Apr 05, 2018","0.3771","0.3771","0.3773","0.3768","0.00%"
"Apr 04, 2018","0.3771","0.3771","0.3773","0.3768","0.00%"
"Apr 03, 2018","0.3771","0.3771","0.3773","0.3769","0.00%"
"Apr 02, 2018","0.3771","0.3773","0.3773","0.3768","0.03%"
"Apr 01, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 31, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 30, 2018","0.3770","0.3770","0.3773","0.3768","0.00%"
"Mar 29, 2018","0.3770","0.3770","0.3773","0.3769","0.00%"
"Mar 28, 2018","0.3770","0.3771","0.3773","0.3768","-0.03%"
"Mar 27, 2018","0.3771","0.3770","0.3772","0.3768","0.03%"
"Mar 26, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Mar 25, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 24, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 23, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Mar 22, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Mar 21, 2018","0.3770","0.3770","0.3770","0.3766","0.00%"
"Mar 20, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Mar 19, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Mar 18, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 17, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 16, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Mar 15, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Mar 14, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Mar 13, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Mar 12, 2018","0.3770","0.3770","0.3770","0.3766","0.00%"
"Mar 11, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 10, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Mar 09, 2018","0.3770","0.3772","0.3772","0.3770","0.00%"
"Mar 08, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Mar 07, 2018","0.3770","0.3773","0.3773","0.3767","0.00%"
"Mar 06, 2018","0.3770","0.3771","0.3773","0.3767","0.00%"
"Mar 05, 2018","0.3770","0.3773","0.3774","0.3769","0.00%"
"Mar 04, 2018","0.3770","0.3770","0.3770","0.3770","0.03%"
"Mar 03, 2018","0.3769","0.3769","0.3769","0.3769","0.00%"
"Mar 02, 2018","0.3769","0.3769","0.3774","0.3769","-0.05%"
"Mar 01, 2018","0.3771","0.3770","0.3772","0.3768","0.03%"
"Feb 28, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Feb 27, 2018","0.3770","0.3768","0.3772","0.3768","0.00%"
"Feb 26, 2018","0.3770","0.3770","0.3770","0.3766","0.00%"
"Feb 25, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 24, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 23, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Feb 22, 2018","0.3770","0.3772","0.3772","0.3768","0.03%"
"Feb 21, 2018","0.3769","0.3772","0.3772","0.3769","-0.03%"
"Feb 20, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Feb 19, 2018","0.3770","0.3772","0.3772","0.3770","0.00%"
"Feb 18, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 17, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 16, 2018","0.3770","0.3770","0.3772","0.3770","0.00%"
"Feb 15, 2018","0.3770","0.3772","0.3772","0.3768","0.05%"
"Feb 14, 2018","0.3768","0.3768","0.3774","0.3768","-0.05%"
"Feb 13, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Feb 12, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Feb 11, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 10, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 09, 2018","0.3770","0.3767","0.3774","0.3767","0.00%"
"Feb 08, 2018","0.3770","0.3772","0.3772","0.3767","0.00%"
"Feb 07, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Feb 06, 2018","0.3770","0.3774","0.3774","0.3770","0.00%"
"Feb 05, 2018","0.3770","0.3772","0.3774","0.3770","-0.03%"
"Feb 04, 2018","0.3771","0.3771","0.3771","0.3771","0.03%"
"Feb 03, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Feb 02, 2018","0.3770","0.3770","0.3770","0.3765","0.05%"
"Feb 01, 2018","0.3768","0.3774","0.3774","0.3768","-0.05%"
"Jan 31, 2018","0.3770","0.3770","0.3770","0.3766","0.00%"
"Jan 30, 2018","0.3770","0.3772","0.3772","0.3768","0.03%"
"Jan 29, 2018","0.3769","0.3772","0.3772","0.3769","-0.03%"
"Jan 28, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Jan 27, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Jan 26, 2018","0.3770","0.3770","0.3772","0.3770","0.00%"
"Jan 25, 2018","0.3770","0.3772","0.3773","0.3770","0.00%"
"Jan 24, 2018","0.3770","0.3772","0.3772","0.3768","0.00%"
"Jan 23, 2018","0.3770","0.3772","0.3772","0.3768","0.05%"
"Jan 22, 2018","0.3768","0.3774","0.3774","0.3768","-0.05%"
"Jan 21, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Jan 20, 2018","0.3770","0.3770","0.3770","0.3770","0.00%"
"Jan 19, 2018","0.3770","0.3774","0.3774","0.3770","0.00%"
"Jan 18, 2018","0.3770","0.3766","0.3772","0.3766","0.00%"
"Jan 17, 2018","0.3770","0.3766","0.3772","0.3766","0.00%"
"Jan 16, 2018","0.3770","0.3772","0.3772","0.3768","0.05%"
"Jan 15, 2018","0.3768","0.3774","0.3775","0.3768","-0.08%"
"Jan 14, 2018","0.3771","0.3771","0.3772","0.3771","0.03%"
"Jan 13, 2018","0.3770","0.3770","0.3770","0.3770","0.03%"
"Jan 12, 2018","0.3769","0.3767","0.3774","0.3767","-0.03%"
"Jan 11, 2018","0.3770","0.3770","0.3772","0.3768","0.00%"
"Jan 10, 2018","0.3770","0.3770","0.3772","0.3769","0.00%"
"Jan 09, 2018","0.3770","0.3772","0.3772","0.3770","0.00%"
"Jan 08, 2018","0.3770","0.3772","0.3773","0.3769","-0.03%"
"Jan 07, 2018","0.3771","0.3771","0.3771","0.3771","0.00%"
"Jan 06, 2018","0.3771","0.3771","0.3771","0.3771","0.03%"
"Jan 05, 2018","0.3770","0.3772","0.3773","0.3769","-0.03%"
"Jan 04, 2018","0.3771","0.3774","0.3774","0.3769","0.00%"
"Jan 03, 2018","0.3771","0.3774","0.3774","0.3769","0.00%"
"Jan 02, 2018","0.3771","0.3774","0.3774","0.3769","-0.03%"
"Jan 01, 2018","0.3772","0.3772","0.3772","0.3772","0.03%"
"Dec 31, 2017","0.3771","0.3770","0.3771","0.3770","0.00%"
"Dec 30, 2017","0.3771","0.3771","0.3771","0.3771","0.00%"
"Dec 29, 2017","0.3771","0.3774","0.3774","0.3768","0.05%"
"Dec 28, 2017","0.3769","0.3776","0.3776","0.3769","0.00%"
"Dec 27, 2017","0.3769","0.3775","0.3775","0.3769","-0.03%"
"Dec 26, 2017","0.3770","0.3774","0.3774","0.3769","0.00%"
"Dec 25, 2017","0.3770","0.3774","0.3774","0.3770","-0.03%"
"Dec 24, 2017","0.3771","0.3771","0.3771","0.3771","0.03%"
"Dec 23, 2017","0.3770","0.3770","0.3770","0.3770","0.00%"
"Dec 22, 2017","0.3770","0.3775","0.3775","0.3770","0.00%"
"Dec 21, 2017","0.3770","0.3770","0.3775","0.3770","0.00%"
"Dec 20, 2017","0.3770","0.3768","0.3774","0.3768","0.00%"
"Dec 19, 2017","0.3770","0.3772","0.3774","0.3768","0.00%"
"Dec 18, 2017","0.3770","0.3774","0.3774","0.3770","0.00%"
"Dec 17, 2017","0.3770","0.3770","0.3770","0.3770","0.00%"
"Dec 16, 2017","0.3770","0.3770","0.3770","0.3770","0.00%"
"Dec 15, 2017","0.3770","0.3774","0.3774","0.3770","0.00%"
"Dec 14, 2017","0.3770","0.3770","0.3774","0.3768","-0.03%"
"Dec 13, 2017","0.3771","0.3775","0.3775","0.3771","0.00%"
"Dec 12, 2017","0.3771","0.3774","0.3774","0.3770","0.00%"
"Dec 11, 2017","0.3771","0.3773","0.3775","0.3771","0.00%"
"Dec 10, 2017","0.3771","0.3772","0.3772","0.3770","0.00%"
"Dec 09, 2017","0.3771","0.3771","0.3771","0.3771","0.00%"
"Dec 08, 2017","0.3771","0.3774","0.3774","0.3771","0.00%"
"Dec 07, 2017","0.3771","0.3774","0.3777","0.3769","0.00%"
"Dec 06, 2017","0.3771","0.3774","0.3774","0.3770","0.00%"
"Dec 05, 2017","0.3771","0.3772","0.3777","0.3769","-0.03%"
"Dec 04, 2017","0.3772","0.3774","0.3776","0.3770","0.03%"
"Dec 03, 2017","0.3771","0.3773","0.3775","0.3771","-0.03%"
"Dec 02, 2017","0.3772","0.3772","0.3772","0.3772","0.00%"
"Dec 01, 2017","0.3772","0.3774","0.3775","0.3772","-0.08%"
"Nov 30, 2017","0.3775","0.3775","0.3778","0.3772","0.00%"
"Nov 29, 2017","0.3775","0.3775","0.3779","0.3773","0.00%"
"Nov 28, 2017","0.3775","0.3775","0.3780","0.3771","-0.03%"
"Nov 27, 2017","0.3776","0.3774","0.3779","0.3772","0.16%"
"Nov 26, 2017","0.3770","0.3772","0.3776","0.3770","-0.21%"
"Nov 25, 2017","0.3778","0.3778","0.3778","0.3778","0.00%"
"Nov 24, 2017","0.3778","0.3774","0.3779","0.3774","0.03%"
"Nov 23, 2017","0.3777","0.3775","0.3780","0.3771","-0.03%"
"Nov 22, 2017","0.3778","0.3774","0.3780","0.3771","0.00%"
"Nov 21, 2017","0.3778","0.3776","0.3782","0.3772","-0.03%"
"Nov 20, 2017","0.3779","0.3776","0.3783","0.3772","0.05%"
"Nov 19, 2017","0.3777","0.3775","0.3777","0.3772","0.00%"
"Nov 18, 2017","0.3777","0.3777","0.3777","0.3777","0.00%"
"Nov 17, 2017","0.3777","0.3777","0.3780","0.3770","-0.08%"
"Nov 16, 2017","0.3780","0.3775","0.3782","0.3772","0.00%"
"Nov 15, 2017","0.3780","0.3776","0.3782","0.3773","0.00%"
"Nov 14, 2017","0.3780","0.3779","0.3783","0.3770","0.08%"
"Nov 13, 2017","0.3777","0.3775","0.3782","0.3772","0.13%"
"Nov 12, 2017","0.3772","0.3772","0.3779","0.3770","0.00%"
"Nov 11, 2017","0.3772","0.3772","0.3772","0.3772","0.05%"
"Nov 10, 2017","0.3770","0.3775","0.3780","0.3770","-0.26%"
"Nov 09, 2017","0.3780","0.3775","0.3782","0.3771","0.00%"
"Nov 08, 2017","0.3780","0.3775","0.3781","0.3771","0.27%"
"Nov 07, 2017","0.3770","0.3775","0.3782","0.3770","-0.19%"
"Nov 06, 2017","0.3777","0.3775","0.3784","0.3771","0.16%"
"Nov 05, 2017","0.3771","0.3770","0.3774","0.3770","-0.03%"
"Nov 04, 2017","0.3772","0.3772","0.3772","0.3772","0.00%"
"Nov 03, 2017","0.3772","0.3777","0.3782","0.3771","-0.13%"
"Nov 02, 2017","0.3777","0.3770","0.3780","0.3769","0.13%"
"Nov 01, 2017","0.3772","0.3772","0.3772","0.3766","0.03%"
"Oct 31, 2017","0.3771","0.3771","0.3775","0.3770","0.00%"
"Oct 30, 2017","0.3771","0.3775","0.3775","0.3769","0.03%"
"Oct 29, 2017","0.3770","0.3770","0.3772","0.3770","-0.05%"
"Oct 28, 2017","0.3772","0.3772","0.3772","0.3772","0.00%"
"Oct 27, 2017","0.3772","0.3775","0.3776","0.3772","0.05%"
"Oct 26, 2017","0.3770","0.3774","0.3775","0.3769","-0.03%"
"Oct 25, 2017","0.3771","0.3774","0.3775","0.3769","0.00%"
"Oct 24, 2017","0.3771","0.3771","0.3775","0.3771","0.00%"
"Oct 23, 2017","0.3771","0.3775","0.3775","0.3769","0.03%"
"Oct 22, 2017","0.3770","0.3770","0.3772","0.3770","-0.05%"
"Oct 21, 2017","0.3772","0.3772","0.3772","0.3772","0.00%"
"Oct 20, 2017","0.3772","0.3769","0.3772","0.3769","0.00%"
"Oct 19, 2017","0.3772","0.3769","0.3772","0.3769","0.03%"
"Oct 18, 2017","0.3771","0.3774","0.3775","0.3769","0.00%"
"Oct 17, 2017","0.3771","0.3774","0.3775","0.3769","-0.03%"
"Oct 16, 2017","0.3772","0.3772","0.3772","0.3769","0.05%"
"Oct 15, 2017","0.3770","0.3770","0.3772","0.3770","-0.03%"
"Oct 14, 2017","0.3771","0.3771","0.3771","0.3771","0.00%"
"Oct 13, 2017","0.3771","0.3772","0.3775","0.3771","0.00%"
"Oct 12, 2017","0.3771","0.3775","0.3776","0.3769","0.00%"
"Oct 11, 2017","0.3771","0.3776","0.3776","0.3769","0.00%"
"Oct 10, 2017","0.3771","0.3775","0.3776","0.3770","-0.08%"
"Oct 09, 2017","0.3774","0.3774","0.3775","0.3770","0.05%"
"Oct 08, 2017","0.3772","0.3770","0.3772","0.3770","0.03%"
"Oct 07, 2017","0.3771","0.3771","0.3771","0.3771","0.00%"
"Oct 06, 2017","0.3771","0.3773","0.3776","0.3771","0.00%"
"Oct 05, 2017","0.3771","0.3772","0.3775","0.3769","0.00%"
"Oct 04, 2017","0.3771","0.3770","0.3775","0.3770","0.00%"
"Oct 03, 2017","0.3771","0.3775","0.3776","0.3771","-0.03%"
"Oct 02, 2017","0.3772","0.3772","0.3774","0.3769","0.00%"
"Oct 01, 2017","0.3772","0.3772","0.3772","0.3772","0.03%"
"Sep 30, 2017","0.3771","0.3771","0.3771","0.3771","0.00%"
"Sep 29, 2017","0.3771","0.3775","0.3775","0.3771","-0.03%"
"Sep 28, 2017","0.3772","0.3770","0.3772","0.3766","0.00%"
"Sep 27, 2017","0.3772","0.3770","0.3772","0.3769","0.03%"
"Sep 26, 2017","0.3771","0.3772","0.3775","0.3769","0.00%"
"Sep 25, 2017","0.3771","0.3774","0.3775","0.3770","-0.03%"
"Sep 24, 2017","0.3772","0.3770","0.3772","0.3770","0.03%"
"Sep 23, 2017","0.3771","0.3771","0.3771","0.3771","0.00%"
"Sep 22, 2017","0.3771","0.3775","0.3775","0.3770","-0.03%"
"Sep 21, 2017","0.3772","0.3767","0.3772","0.3767","0.00%"
"Sep 20, 2017","0.3772","0.3769","0.3772","0.3767","0.00%"
"Sep 19, 2017","0.3772","0.3772","0.3774","0.3767","0.05%"
"Sep 18, 2017","0.3770","0.3775","0.3776","0.3770","-0.05%"
"Sep 17, 2017","0.3772","0.3771","0.3772","0.3770","0.05%"
"Sep 16, 2017","0.3770","0.3770","0.3770","0.3770","0.00%"
"Sep 15, 2017","0.3770","0.3775","0.3775","0.3770","0.00%"
"Sep 14, 2017","0.3770","0.3772","0.3775","0.3770","0.00%"
"Sep 13, 2017","0.3770","0.3770","0.3775","0.3769","0.00%"
"Sep 12, 2017","0.3770","0.3770","0.3774","0.3769","0.00%"
"Sep 11, 2017","0.3770","0.3770","0.3774","0.3769","0.00%"
"Sep 10, 2017","0.3770","0.3771","0.3771","0.3770","0.00%"
"Sep 09, 2017","0.3770","0.3770","0.3770","0.3770","0.00%"
"Sep 08, 2017","0.3770","0.3770","0.3775","0.3770","0.00%"
"Sep 07, 2017","0.3770","0.3770","0.3774","0.3770","0.00%"
