Date,Handle,Total Posts,Favorites,Retweets
8/9/2016,NABEELRAJAB,6,324,126
8/10/2016,NABEELRAJAB,5,210,110
8/11/2016,NABEELRAJAB,3,119,46
8/12/2016,NABEELRAJAB,2,33,15
8/13/2016,NABEELRAJAB,4,243,83
8/14/2016,NABEELRAJAB,7,289,94
8/15/2016,NABEELRAJAB,7,181,75
8/16/2016,NABEELRAJAB,3,122,64
8/17/2016,NABEELRAJAB,1,36,5
8/18/2016,NABEELRAJAB,1,72,22
8/19/2016,NABEELRAJAB,8,285,113
8/20/2016,NABEELRAJAB,8,342,148
8/21/2016,NABEELRAJAB,3,137,69
8/22/2016,NABEELRAJAB,2,60,27
8/23/2016,NABEELRAJAB,6,294,123
8/24/2016,NABEELRAJAB,2,54,28
8/25/2016,NABEELRAJAB,1,14,7
8/27/2016,NABEELRAJAB,6,91,52
8/28/2016,NABEELRAJAB,1,17,11
8/29/2016,NABEELRAJAB,5,241,71
8/30/2016,NABEELRAJAB,3,89,26
8/31/2016,NABEELRAJAB,3,82,32
9/1/2016,NABEELRAJAB,5,109,50
9/3/2016,NABEELRAJAB,1,119,55
9/4/2016,NABEELRAJAB,7,423,203
9/5/2016,NABEELRAJAB,17,664,208
9/6/2016,NABEELRAJAB,10,367,116
9/7/2016,NABEELRAJAB,11,327,154
9/8/2016,NABEELRAJAB,1,14,8
9/9/2016,NABEELRAJAB,6,124,65
9/10/2016,NABEELRAJAB,3,62,30
9/11/2016,NABEELRAJAB,1,41,23
9/12/2016,NABEELRAJAB,1,57,19
9/13/2016,NABEELRAJAB,5,190,79
9/14/2016,NABEELRAJAB,4,86,30
9/15/2016,NABEELRAJAB,6,83,33
9/16/2016,NABEELRAJAB,3,75,29
9/17/2016,NABEELRAJAB,1,21,8
9/18/2016,NABEELRAJAB,1,117,45
9/19/2016,NABEELRAJAB,13,384,141
9/20/2016,NABEELRAJAB,6,590,172
9/21/2016,NABEELRAJAB,6,100,47
9/22/2016,NABEELRAJAB,2,48,27
9/23/2016,NABEELRAJAB,6,137,58
9/24/2016,NABEELRAJAB,3,49,27
9/25/2016,NABEELRAJAB,2,58,21
9/26/2016,NABEELRAJAB,2,32,18
9/27/2016,NABEELRAJAB,8,259,95
9/28/2016,NABEELRAJAB,4,223,111
9/29/2016,NABEELRAJAB,5,220,82
9/30/2016,NABEELRAJAB,2,24,9
10/1/2016,NABEELRAJAB,4,78,33
10/2/2016,NABEELRAJAB,5,226,118
10/3/2016,NABEELRAJAB,3,57,22
10/4/2016,NABEELRAJAB,3,55,24
10/5/2016,NABEELRAJAB,1,51,28
10/6/2016,NABEELRAJAB,3,145,45
10/7/2016,NABEELRAJAB,3,62,30
10/8/2016,NABEELRAJAB,2,83,39
10/9/2016,NABEELRAJAB,5,262,74
10/10/2016,NABEELRAJAB,5,296,99
10/11/2016,NABEELRAJAB,2,45,38
10/12/2016,NABEELRAJAB,1,64,30
10/13/2016,NABEELRAJAB,3,64,35
10/14/2016,NABEELRAJAB,4,230,75
10/15/2016,NABEELRAJAB,1,65,48
10/16/2016,NABEELRAJAB,3,123,48
10/17/2016,NABEELRAJAB,1,24,15
10/18/2016,NABEELRAJAB,2,20,13
10/19/2016,NABEELRAJAB,1,8,4
10/20/2016,NABEELRAJAB,1,18,9
10/24/2016,NABEELRAJAB,4,3,16
10/26/2016,NABEELRAJAB,6,190,77
10/27/2016,NABEELRAJAB,7,181,73
10/28/2016,NABEELRAJAB,2,49,31
10/29/2016,NABEELRAJAB,9,462,172
10/30/2016,NABEELRAJAB,4,121,42
10/31/2016,NABEELRAJAB,8,424,174
11/1/2016,NABEELRAJAB,3,47,20
11/2/2016,NABEELRAJAB,1,6,2
11/3/2016,NABEELRAJAB,8,180,104
11/7/2016,NABEELRAJAB,1,0,8
11/10/2016,NABEELRAJAB,5,78,37
11/11/2016,NABEELRAJAB,1,44,12
11/12/2016,NABEELRAJAB,1,27,9
11/13/2016,NABEELRAJAB,2,73,25
11/14/2016,NABEELRAJAB,3,201,97
11/15/2016,NABEELRAJAB,1,15,4
11/16/2016,NABEELRAJAB,5,93,35
11/17/2016,NABEELRAJAB,4,56,30
11/18/2016,NABEELRAJAB,4,89,39
11/19/2016,NABEELRAJAB,1,17,5
11/20/2016,NABEELRAJAB,1,21,10
11/21/2016,NABEELRAJAB,1,14,9
11/22/2016,NABEELRAJAB,2,64,36
11/23/2016,NABEELRAJAB,2,45,10
11/24/2016,NABEELRAJAB,9,224,86
11/25/2016,NABEELRAJAB,3,69,21
11/26/2016,NABEELRAJAB,2,68,28
11/28/2016,NABEELRAJAB,1,11,5
11/29/2016,NABEELRAJAB,3,105,36
11/30/2016,NABEELRAJAB,3,66,23
12/2/2016,NABEELRAJAB,1,23,14
12/3/2016,NABEELRAJAB,1,31,8
12/4/2016,NABEELRAJAB,7,108,41
12/5/2016,NABEELRAJAB,1,16,4
12/6/2016,NABEELRAJAB,15,366,176
12/7/2016,NABEELRAJAB,7,213,71
12/8/2016,NABEELRAJAB,2,97,25
12/9/2016,NABEELRAJAB,6,109,44
12/10/2016,NABEELRAJAB,10,449,177
12/11/2016,NABEELRAJAB,4,201,84
12/12/2016,NABEELRAJAB,4,88,32
12/13/2016,NABEELRAJAB,5,109,36
12/14/2016,NABEELRAJAB,2,27,12
12/15/2016,NABEELRAJAB,5,204,83
12/16/2016,NABEELRAJAB,6,69,57
12/17/2016,NABEELRAJAB,2,88,57
12/18/2016,NABEELRAJAB,3,128,74
12/19/2016,NABEELRAJAB,5,81,45
12/20/2016,NABEELRAJAB,8,224,86
12/21/2016,NABEELRAJAB,10,411,167
12/22/2016,NABEELRAJAB,5,127,55
12/23/2016,NABEELRAJAB,4,146,63
12/24/2016,NABEELRAJAB,2,79,26
12/25/2016,NABEELRAJAB,2,38,18
12/26/2016,NABEELRAJAB,1,61,21
12/27/2016,NABEELRAJAB,3,227,103
12/28/2016,NABEELRAJAB,10,388,161
12/29/2016,NABEELRAJAB,6,295,110
12/30/2016,NABEELRAJAB,4,128,65
12/31/2016,NABEELRAJAB,4,184,93
1/1/2017,NABEELRAJAB,5,387,149
1/2/2017,NABEELRAJAB,7,786,394
1/3/2017,NABEELRAJAB,1,26,19
1/4/2017,NABEELRAJAB,3,124,60
1/5/2017,NABEELRAJAB,6,252,97
1/6/2017,NABEELRAJAB,4,127,50
1/7/2017,NABEELRAJAB,2,50,38
1/8/2017,NABEELRAJAB,1,11,7
1/9/2017,NABEELRAJAB,5,374,130
1/10/2017,NABEELRAJAB,3,218,101
1/11/2017,NABEELRAJAB,4,149,42
1/12/2017,NABEELRAJAB,6,139,42
1/13/2017,NABEELRAJAB,7,200,85
1/14/2017,NABEELRAJAB,15,1424,512
1/15/2017,NABEELRAJAB,22,2225,1080
1/16/2017,NABEELRAJAB,10,848,536
1/17/2017,NABEELRAJAB,8,645,383
1/18/2017,NABEELRAJAB,8,754,443
1/19/2017,NABEELRAJAB,10,665,361
1/20/2017,NABEELRAJAB,5,170,103
1/21/2017,NABEELRAJAB,3,154,81
1/22/2017,NABEELRAJAB,5,244,125
1/23/2017,NABEELRAJAB,5,259,83
1/24/2017,NABEELRAJAB,1,17,15
1/25/2017,NABEELRAJAB,6,100,56
1/26/2017,NABEELRAJAB,13,915,366
1/27/2017,NABEELRAJAB,2,132,54
1/28/2017,NABEELRAJAB,5,178,65
1/29/2017,NABEELRAJAB,4,261,103
1/31/2017,NABEELRAJAB,2,16,11
2/1/2017,NABEELRAJAB,1,138,70
2/2/2017,NABEELRAJAB,1,50,23
2/3/2017,NABEELRAJAB,5,184,71
2/4/2017,NABEELRAJAB,1,28,11
2/5/2017,NABEELRAJAB,4,178,64
2/7/2017,NABEELRAJAB,3,111,42
2/8/2017,NABEELRAJAB,4,139,45
2/9/2017,NABEELRAJAB,7,425,180
2/10/2017,NABEELRAJAB,4,339,149
2/11/2017,NABEELRAJAB,2,87,48
2/12/2017,NABEELRAJAB,18,1966,899
2/13/2017,NABEELRAJAB,5,407,218
2/14/2017,NABEELRAJAB,8,949,487
2/15/2017,NABEELRAJAB,4,113,51
2/16/2017,NABEELRAJAB,7,323,185
2/17/2017,NABEELRAJAB,3,210,116
2/18/2017,NABEELRAJAB,11,691,273
2/19/2017,NABEELRAJAB,1,26,9
2/20/2017,NABEELRAJAB,7,313,172
2/21/2017,NABEELRAJAB,12,668,316
2/22/2017,NABEELRAJAB,5,84,47
