Date,Handle,Total Posts,Favorites,Retweets
6/16/2016,COALITION14,56,513,174
6/17/2016,COALITION14,42,420,142
6/18/2016,COALITION14,52,439,89
6/19/2016,COALITION14,45,496,138
6/20/2016,COALITION14,66,1731,719
6/21/2016,COALITION14,82,1206,396
6/22/2016,COALITION14,72,1237,407
6/23/2016,COALITION14,70,984,412
6/24/2016,COALITION14,47,516,202
6/25/2016,COALITION14,37,660,234
6/26/2016,COALITION14,29,355,133
6/27/2016,COALITION14,54,599,167
6/28/2016,COALITION14,40,520,128
6/29/2016,COALITION14,32,419,117
6/30/2016,COALITION14,52,554,143
7/1/2016,COALITION14,68,595,145
7/2/2016,COALITION14,45,715,191
7/3/2016,COALITION14,29,573,159
7/4/2016,COALITION14,45,651,160
7/5/2016,COALITION14,38,556,147
7/6/2016,COALITION14,55,565,161
7/7/2016,COALITION14,33,283,64
7/8/2016,COALITION14,46,524,138
7/9/2016,COALITION14,24,278,70
7/10/2016,COALITION14,34,315,124
7/11/2016,COALITION14,33,383,85
7/12/2016,COALITION14,34,267,92
7/13/2016,COALITION14,39,454,82
7/14/2016,COALITION14,63,630,218
7/15/2016,COALITION14,64,589,151
7/16/2016,COALITION14,28,315,78
7/17/2016,COALITION14,46,556,115
7/18/2016,COALITION14,28,340,52
7/19/2016,COALITION14,54,765,163
7/20/2016,COALITION14,36,355,87
7/21/2016,COALITION14,38,362,99
7/22/2016,COALITION14,67,624,185
7/23/2016,COALITION14,34,329,84
7/24/2016,COALITION14,37,274,77
7/25/2016,COALITION14,53,519,106
7/26/2016,COALITION14,72,523,122
7/27/2016,COALITION14,49,362,106
7/28/2016,COALITION14,45,388,119
7/29/2016,COALITION14,43,267,80
7/30/2016,COALITION14,35,355,86
7/31/2016,COALITION14,52,393,112
8/1/2016,COALITION14,57,422,137
8/2/2016,COALITION14,70,647,203
8/3/2016,COALITION14,50,284,105
8/4/2016,COALITION14,46,292,94
8/5/2016,COALITION14,62,488,147
8/6/2016,COALITION14,35,257,33
8/7/2016,COALITION14,49,394,71
8/8/2016,COALITION14,56,470,122
8/9/2016,COALITION14,47,380,92
8/10/2016,COALITION14,48,403,86
8/11/2016,COALITION14,76,549,85
8/12/2016,COALITION14,63,435,76
8/13/2016,COALITION14,70,569,135
8/14/2016,COALITION14,97,628,211
8/15/2016,COALITION14,34,272,69
8/16/2016,COALITION14,37,248,95
8/17/2016,COALITION14,30,209,49
8/18/2016,COALITION14,47,286,53
8/19/2016,COALITION14,66,420,83
8/20/2016,COALITION14,32,272,38
8/21/2016,COALITION14,37,285,35
8/22/2016,COALITION14,34,248,38
8/23/2016,COALITION14,47,318,68
8/24/2016,COALITION14,46,278,58
8/25/2016,COALITION14,36,208,42
8/26/2016,COALITION14,58,319,48
8/27/2016,COALITION14,32,225,62
8/28/2016,COALITION14,37,234,65
8/29/2016,COALITION14,23,170,54
8/30/2016,COALITION14,48,228,72
8/31/2016,COALITION14,26,153,52
9/1/2016,COALITION14,35,230,71
9/2/2016,COALITION14,38,238,38
9/3/2016,COALITION14,32,203,18
9/4/2016,COALITION14,33,188,53
9/5/2016,COALITION14,33,245,64
9/6/2016,COALITION14,43,357,83
9/7/2016,COALITION14,43,265,42
9/8/2016,COALITION14,44,231,47
9/9/2016,COALITION14,44,174,42
9/10/2016,COALITION14,31,171,64
9/11/2016,COALITION14,69,322,107
9/12/2016,COALITION14,37,184,61
9/13/2016,COALITION14,56,291,85
9/14/2016,COALITION14,54,373,107
9/15/2016,COALITION14,63,472,79
9/16/2016,COALITION14,55,397,123
9/17/2016,COALITION14,27,403,50
9/18/2016,COALITION14,30,437,37
9/19/2016,COALITION14,17,223,21
9/20/2016,COALITION14,24,328,49
9/21/2016,COALITION14,42,324,43
9/22/2016,COALITION14,57,405,36
9/23/2016,COALITION14,60,182,72
9/24/2016,COALITION14,40,236,74
9/25/2016,COALITION14,68,505,92
9/26/2016,COALITION14,54,276,86
9/27/2016,COALITION14,23,146,51
9/28/2016,COALITION14,44,238,52
9/29/2016,COALITION14,49,262,67
9/30/2016,COALITION14,42,254,62
10/1/2016,COALITION14,29,257,60
10/2/2016,COALITION14,28,220,68
10/3/2016,COALITION14,36,187,55
10/4/2016,COALITION14,38,220,71
10/5/2016,COALITION14,28,158,29
10/6/2016,COALITION14,51,215,65
10/7/2016,COALITION14,32,181,32
10/8/2016,COALITION14,37,263,79
10/9/2016,COALITION14,66,955,116
10/10/2016,COALITION14,35,439,71
10/11/2016,COALITION14,36,493,55
10/12/2016,COALITION14,26,422,100
10/13/2016,COALITION14,38,586,116
10/14/2016,COALITION14,26,307,58
10/15/2016,COALITION14,23,320,68
10/16/2016,COALITION14,19,210,37
10/17/2016,COALITION14,36,362,77
10/18/2016,COALITION14,22,186,32
10/19/2016,COALITION14,34,343,77
10/20/2016,COALITION14,36,310,38
10/21/2016,COALITION14,46,251,61
10/22/2016,COALITION14,28,212,45
10/23/2016,COALITION14,49,344,129
10/24/2016,COALITION14,36,242,81
10/25/2016,COALITION14,25,138,88
10/26/2016,COALITION14,14,68,28
10/27/2016,COALITION14,51,262,65
10/28/2016,COALITION14,46,121,81
10/29/2016,COALITION14,59,396,86
10/30/2016,COALITION14,34,111,61
10/31/2016,COALITION14,41,159,74
11/1/2016,COALITION14,35,253,71
11/2/2016,COALITION14,36,153,89
11/3/2016,COALITION14,40,241,98
11/4/2016,COALITION14,47,141,88
11/5/2016,COALITION14,23,191,39
11/6/2016,COALITION14,44,237,72
11/7/2016,COALITION14,27,170,64
11/8/2016,COALITION14,35,121,72
11/9/2016,COALITION14,21,157,37
11/10/2016,COALITION14,29,148,93
11/11/2016,COALITION14,48,127,101
11/12/2016,COALITION14,40,258,68
11/13/2016,COALITION14,28,195,43
11/14/2016,COALITION14,34,241,75
11/15/2016,COALITION14,19,130,43
11/16/2016,COALITION14,18,66,46
11/17/2016,COALITION14,26,133,33
11/18/2016,COALITION14,33,163,62
11/19/2016,COALITION14,42,258,60
11/20/2016,COALITION14,30,150,51
11/21/2016,COALITION14,31,227,82
11/22/2016,COALITION14,34,141,32
11/23/2016,COALITION14,35,129,60
11/24/2016,COALITION14,40,118,77
11/25/2016,COALITION14,69,236,92
11/26/2016,COALITION14,24,103,55
11/27/2016,COALITION14,18,112,45
11/28/2016,COALITION14,18,82,29
11/29/2016,COALITION14,22,92,44
11/30/2016,COALITION14,24,182,29
12/1/2016,COALITION14,27,228,40
12/2/2016,COALITION14,75,372,84
12/3/2016,COALITION14,55,588,91
