"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 16, 2019","98.000","98.300","99.350","97.725","23.70K","-0.08%"
"Sep 13, 2019","98.075","98.975","99.550","98.000","34.81K","-0.66%"
"Sep 12, 2019","98.725","99.025","99.500","97.675","45.87K","0.23%"
"Sep 11, 2019","98.500","96.450","99.025","95.975","44.90K","2.44%"
"Sep 10, 2019","96.150","93.900","96.600","93.750","44.40K","2.07%"
"Sep 09, 2019","94.200","94.600","95.250","93.400","43.29K","-0.71%"
"Sep 06, 2019","94.875","97.400","97.450","94.875","33.21K","-3.07%"
"Sep 05, 2019","97.875","99.325","99.325","97.175","35.07K","-1.16%"
"Sep 04, 2019","99.025","99.275","99.550","98.650","21.40K","-0.25%"
"Sep 03, 2019","99.275","98.975","99.900","98.475","26.73K","-5.45%"
"Aug 30, 2019","105.000","105.650","105.750","104.625","0.60K","-0.62%"
"Aug 29, 2019","105.650","105.200","105.950","105.075","0.53K","0.55%"
"Aug 28, 2019","105.075","104.750","105.750","104.750","0.53K","0.31%"
"Aug 27, 2019","104.750","105.500","105.550","104.700","1.07K","-0.69%"
"Aug 26, 2019","105.475","105.400","105.750","104.500","0.66K","0.81%"
"Aug 23, 2019","104.625","105.050","105.125","104.000","1.63K","-0.33%"
"Aug 22, 2019","104.975","103.150","105.075","103.025","1.21K","2.24%"
"Aug 21, 2019","102.675","102.000","103.300","102.000","1.58K","0.86%"
"Aug 20, 2019","101.800","100.500","102.150","100.500","1.40K","1.60%"
"Aug 19, 2019","100.200","100.600","101.750","100.150","1.39K","0.28%"
"Aug 16, 2019","99.925","100.800","101.000","99.700","1.19K","-0.27%"
"Aug 15, 2019","100.200","100.500","101.300","100.000","1.88K","0.00%"
"Aug 14, 2019","100.200","100.000","101.150","99.750","3.37K","-0.35%"
"Aug 13, 2019","100.550","100.550","101.500","100.550","4.14K","-4.28%"
"Aug 12, 2019","105.050","105.050","105.050","105.050","2.48K","-2.78%"
"Aug 09, 2019","108.050","108.000","108.400","107.550","3.31K","0.09%"
"Aug 08, 2019","107.950","107.725","108.250","107.425","1.56K","0.33%"
"Aug 07, 2019","107.600","107.125","108.250","106.900","2.69K","0.44%"
"Aug 06, 2019","107.125","108.000","108.750","106.975","2.76K","-0.63%"
"Aug 05, 2019","107.800","107.450","108.700","105.100","6.21K","0.14%"
"Aug 02, 2019","107.650","108.200","108.500","107.550","11.81K","-0.21%"
"Aug 01, 2019","107.875","107.125","108.925","106.900","14.26K","0.91%"
"Jul 31, 2019","106.900","108.475","108.475","106.575","12.38K","-1.11%"
"Jul 30, 2019","108.100","108.500","108.550","107.500","11.08K","-0.51%"
"Jul 29, 2019","108.650","109.125","109.600","108.575","11.67K","0.00%"
"Jul 26, 2019","108.650","108.725","109.100","108.550","6.82K","0.00%"
"Jul 25, 2019","108.650","108.900","109.325","108.550","9.28K","-0.23%"
"Jul 24, 2019","108.900","109.000","109.275","108.650","7.69K","-0.14%"
"Jul 23, 2019","109.050","108.200","109.200","108.200","7.85K","0.55%"
"Jul 22, 2019","108.450","107.750","108.500","107.400","8.26K","0.79%"
"Jul 19, 2019","107.600","107.475","107.850","107.100","8.15K","0.19%"
"Jul 18, 2019","107.400","108.475","108.500","107.175","14.18K","-0.67%"
"Jul 17, 2019","108.125","108.250","108.250","107.375","16.04K","-0.09%"
"Jul 16, 2019","108.225","108.650","108.650","107.800","15.55K","-0.25%"
"Jul 15, 2019","108.500","108.275","108.975","107.575","26.91K","0.02%"
"Jul 12, 2019","108.475","108.200","108.725","107.725","34.64K","0.56%"
"Jul 11, 2019","107.875","107.750","108.050","107.100","33.30K","0.23%"
"Jul 10, 2019","107.625","107.975","108.125","107.250","33.64K","-0.46%"
"Jul 09, 2019","108.125","106.275","108.425","105.850","37.89K","1.86%"
"Jul 08, 2019","106.150","107.100","107.325","106.075","33.47K","-0.79%"
"Jul 05, 2019","107.000","106.450","107.800","106.400","28.77K","1.47%"
"Jul 03, 2019","105.450","104.475","106.150","104.300","22.64K","1.30%"
"Jul 02, 2019","104.100","104.150","105.200","103.875","26.56K","0.00%"
"Jul 01, 2019","104.100","105.000","105.350","103.750","25.60K","-5.79%"
"Jun 28, 2019","110.500","110.875","112.325","110.300","0.78K","-0.07%"
"Jun 27, 2019","110.575","109.225","111.000","109.150","1.13K","1.44%"
"Jun 26, 2019","109.000","107.875","109.550","107.875","1.47K","1.16%"
"Jun 25, 2019","107.750","107.225","107.875","107.000","1.49K","0.77%"
"Jun 24, 2019","106.925","106.775","107.400","106.325","1.67K","0.35%"
"Jun 21, 2019","106.550","108.300","108.300","106.425","3.37K","-1.50%"
"Jun 20, 2019","108.175","108.725","109.100","108.000","3.28K","-0.30%"
"Jun 19, 2019","108.500","109.250","109.350","108.350","3.21K","-0.87%"
"Jun 18, 2019","109.450","109.500","109.850","109.175","1.84K","0.00%"
"Jun 17, 2019","109.450","108.925","109.475","108.450","2.49K","0.62%"
"Jun 14, 2019","108.775","109.150","109.375","108.600","2.70K","-0.25%"
"Jun 13, 2019","109.050","109.725","109.900","108.300","3.38K","-0.55%"
"Jun 12, 2019","109.650","110.825","111.000","108.775","4.18K","-0.93%"
"Jun 11, 2019","110.675","109.800","110.850","109.725","2.83K","0.89%"
"Jun 10, 2019","109.700","107.500","109.750","106.800","7.68K","2.60%"
"Jun 07, 2019","106.925","107.850","108.250","106.500","6.79K","-0.63%"
"Jun 06, 2019","107.600","108.050","108.350","107.300","8.74K","-0.23%"
"Jun 05, 2019","107.850","107.750","108.350","107.450","10.07K","0.28%"
"Jun 04, 2019","107.550","107.350","108.050","107.100","11.91K","0.73%"
"Jun 03, 2019","106.775","108.950","109.300","106.525","13.21K","-1.57%"
"May 31, 2019","108.475","110.075","113.025","107.650","11.95K","-1.45%"
"May 30, 2019","110.075","112.450","113.025","109.900","18.46K","-2.02%"
"May 29, 2019","112.350","111.300","112.550","111.125","12.91K","0.72%"
"May 28, 2019","111.550","111.975","112.425","111.000","13.37K","0.34%"
"May 24, 2019","111.175","110.925","111.300","110.600","7.72K","0.34%"
"May 23, 2019","110.800","110.750","111.650","110.550","9.40K","0.14%"
"May 22, 2019","110.650","110.725","111.250","110.325","10.58K","-0.18%"
"May 21, 2019","110.850","111.850","111.875","110.400","15.29K","-0.45%"
"May 20, 2019","111.350","111.750","111.800","110.800","15.72K","0.07%"
"May 17, 2019","111.275","111.000","112.500","109.050","23.27K","0.72%"
"May 16, 2019","110.475","109.725","111.025","109.050","20.84K","0.73%"
"May 15, 2019","109.675","109.750","110.275","109.200","24.51K","0.16%"
"May 14, 2019","109.500","110.100","111.550","109.350","26.04K","-0.23%"
"May 13, 2019","109.750","112.075","112.175","109.600","45.66K","-2.40%"
"May 10, 2019","112.450","112.000","113.725","111.375","44.45K","0.45%"
"May 09, 2019","111.950","110.875","112.250","110.875","41.76K","0.79%"
"May 08, 2019","111.075","112.475","112.800","110.925","45.60K","-1.07%"
"May 07, 2019","112.275","112.500","112.925","111.975","44.66K","0.00%"
"May 06, 2019","112.275","112.725","114.875","111.875","42.87K","-1.01%"
"May 03, 2019","113.425","113.675","114.475","113.225","33.44K","-0.22%"
"May 02, 2019","113.675","114.300","114.475","113.450","32.78K","-0.18%"
"May 01, 2019","113.875","114.425","114.775","113.775","31.52K","-7.98%"
"Apr 30, 2019","123.750","124.950","125.750","123.750","0.33K","-0.82%"
"Apr 29, 2019","124.775","124.550","125.200","124.350","0.93K","0.18%"
"Apr 26, 2019","124.550","124.425","125.100","123.875","1.47K","0.40%"
"Apr 25, 2019","124.050","126.825","126.825","123.950","2.99K","-2.15%"
"Apr 24, 2019","126.775","128.450","128.500","126.400","4.10K","-1.21%"
"Apr 23, 2019","128.325","128.600","128.875","128.150","2.42K","-0.14%"
"Apr 22, 2019","128.500","128.525","128.700","128.000","2.43K","4.77%"
"Apr 19, 2019","122.650","122.650","122.650","122.650","-","-4.57%"
"Apr 18, 2019","128.525","127.250","128.600","127.100","3.76K","1.26%"
"Apr 17, 2019","126.925","127.475","127.475","126.525","6.12K","-0.18%"
"Apr 16, 2019","127.150","126.800","127.575","126.400","3.90K","0.67%"
"Apr 15, 2019","126.300","127.000","127.000","126.025","10.35K","-0.20%"
"Apr 12, 2019","126.550","126.000","126.725","125.600","11.05K","0.44%"
"Apr 11, 2019","126.000","126.000","126.875","125.750","5.55K","0.10%"
"Apr 10, 2019","125.875","125.825","126.325","125.375","4.22K","-0.02%"
"Apr 09, 2019","125.900","126.050","126.550","125.600","3.28K","0.08%"
"Apr 08, 2019","125.800","126.100","126.200","125.075","12.54K","-0.20%"
"Apr 05, 2019","126.050","127.450","127.500","125.850","13.52K","-1.18%"
"Apr 04, 2019","127.550","125.775","127.800","125.575","12.97K","1.41%"
"Apr 03, 2019","125.775","126.450","126.725","125.550","8.23K","-0.40%"
"Apr 02, 2019","126.275","126.350","126.925","126.200","8.02K","0.08%"
"Apr 01, 2019","126.175","125.700","127.275","125.625","6.73K","0.38%"
"Mar 29, 2019","125.700","126.825","126.825","125.625","7.94K","-0.65%"
"Mar 28, 2019","126.525","126.250","126.700","126.000","7.95K","0.22%"
"Mar 27, 2019","126.250","127.000","127.225","125.925","13.54K","-0.51%"
"Mar 26, 2019","126.900","127.400","127.750","126.850","8.51K","-0.53%"
"Mar 25, 2019","127.575","128.775","128.975","127.375","13.87K","-1.66%"
"Mar 22, 2019","129.725","130.000","130.250","128.775","14.41K","-0.13%"
"Mar 21, 2019","129.900","129.675","130.450","128.975","13.56K","0.25%"
"Mar 20, 2019","129.575","129.400","129.850","128.900","13.95K","0.35%"
"Mar 19, 2019","129.125","128.550","129.950","128.175","27.88K","0.62%"
"Mar 18, 2019","128.325","129.250","129.700","128.200","37.28K","-0.60%"
"Mar 15, 2019","129.100","127.550","129.250","127.050","32.26K","1.33%"
"Mar 14, 2019","127.400","127.000","127.875","126.950","27.69K","0.57%"
"Mar 13, 2019","126.675","126.600","127.600","126.350","41.89K","0.02%"
"Mar 12, 2019","126.650","129.175","129.400","126.325","55.42K","-1.82%"
"Mar 11, 2019","129.000","129.500","129.650","128.600","36.42K","-0.52%"
"Mar 08, 2019","129.675","128.900","129.875","128.525","35.86K","0.56%"
"Mar 07, 2019","128.950","128.800","129.225","128.700","34.57K","0.04%"
"Mar 06, 2019","128.900","128.825","129.125","128.450","19.75K","0.06%"
"Mar 05, 2019","128.825","128.275","129.075","128.100","23.16K","0.37%"
"Mar 04, 2019","128.350","129.800","129.800","128.125","39.81K","-0.93%"
"Mar 01, 2019","129.550","130.150","130.450","129.025","38.07K","-0.31%"
"Feb 28, 2019","129.950","129.575","129.950","128.450","0.41K","0.43%"
"Feb 27, 2019","129.400","129.575","129.725","129.125","1.50K","-0.14%"
"Feb 26, 2019","129.575","128.925","129.825","128.775","1.16K","0.80%"
"Feb 25, 2019","128.550","128.675","129.000","128.000","2.00K","-0.10%"
"Feb 22, 2019","128.675","127.700","128.750","127.675","1.73K","0.82%"
"Feb 21, 2019","127.625","128.450","128.600","127.325","2.80K","-0.55%"
"Feb 20, 2019","128.325","127.850","128.375","127.800","2.08K","0.35%"
"Feb 19, 2019","127.875","126.975","128.525","126.850","3.03K","0.99%"
"Feb 15, 2019","126.625","126.300","126.700","126.025","4.89K","0.40%"
"Feb 14, 2019","126.125","125.850","126.250","125.525","5.99K","0.14%"
"Feb 13, 2019","125.950","126.550","126.725","125.875","5.32K","-0.69%"
"Feb 12, 2019","126.825","127.825","127.850","126.775","7.04K","-0.78%"
"Feb 11, 2019","127.825","127.250","127.900","127.025","4.26K","0.35%"
"Feb 08, 2019","127.375","126.525","127.475","126.400","2.97K","0.85%"
"Feb 07, 2019","126.300","126.000","126.775","125.900","3.77K","-0.08%"
"Feb 06, 2019","126.400","126.400","126.675","126.025","5.52K","-0.24%"
"Feb 05, 2019","126.700","125.850","126.850","125.850","4.25K","0.78%"
"Feb 04, 2019","125.725","125.850","126.650","125.500","8.86K","0.22%"
"Feb 01, 2019","125.450","125.000","125.725","124.850","11.00K","0.52%"
"Jan 31, 2019","124.800","126.150","127.125","124.725","16.34K","-1.07%"
"Jan 30, 2019","126.150","126.600","126.625","126.050","11.05K","-0.26%"
"Jan 29, 2019","126.475","126.525","126.725","126.100","10.67K","0.06%"
"Jan 28, 2019","126.400","125.925","126.600","125.575","10.09K","0.28%"
"Jan 25, 2019","126.050","125.225","126.350","125.000","14.49K","0.56%"
"Jan 24, 2019","125.350","125.550","125.625","124.925","10.62K","-0.16%"
"Jan 23, 2019","125.550","125.125","125.625","124.700","10.51K","0.34%"
"Jan 22, 2019","125.125","125.900","126.025","124.850","17.04K","-1.11%"
"Jan 18, 2019","126.525","127.025","127.175","126.225","19.65K","-0.45%"
"Jan 17, 2019","127.100","127.675","127.700","126.250","16.49K","-0.57%"
"Jan 16, 2019","127.825","127.175","127.950","126.725","27.66K","0.69%"
"Jan 15, 2019","126.950","125.400","127.100","125.250","37.37K","1.22%"
"Jan 14, 2019","125.425","125.000","125.625","124.775","31.62K","0.36%"
"Jan 11, 2019","124.975","125.025","125.650","124.725","43.19K","0.08%"
"Jan 10, 2019","124.875","124.650","125.150","124.575","41.64K","0.06%"
"Jan 09, 2019","124.800","125.100","125.400","124.725","40.13K","-0.40%"
"Jan 08, 2019","125.300","123.200","125.475","122.875","59.41K","1.70%"
"Jan 07, 2019","123.200","121.800","123.400","121.425","32.80K","1.05%"
"Jan 04, 2019","121.925","123.300","123.300","121.750","28.17K","-1.05%"
"Jan 03, 2019","123.225","123.650","123.875","122.350","29.04K","-0.24%"
"Jan 02, 2019","123.525","124.100","124.200","123.375","29.28K","-1.02%"
"Dec 31, 2018","124.800","124.500","125.575","124.500","0.32K","0.58%"
"Dec 28, 2018","124.075","123.475","124.500","123.475","0.82K","0.94%"
"Dec 27, 2018","122.925","121.775","123.900","121.725","1.47K","1.30%"
"Dec 26, 2018","121.350","121.425","121.850","120.800","0.96K","0.39%"
"Dec 24, 2018","120.875","120.575","121.250","120.500","0.74K","0.00%"
"Dec 21, 2018","120.875","120.450","121.050","120.350","1.68K","0.54%"
"Dec 20, 2018","120.225","119.750","120.425","119.225","2.21K","0.42%"
"Dec 19, 2018","119.725","119.475","120.050","119.425","1.47K","-0.04%"
"Dec 18, 2018","119.775","119.025","120.100","118.725","2.08K","0.63%"
"Dec 17, 2018","119.025","119.200","119.300","118.600","2.25K","-0.46%"
"Dec 14, 2018","119.575","119.125","119.850","119.100","3.73K","0.10%"
"Dec 13, 2018","119.450","119.150","119.550","119.000","2.24K","0.27%"
"Dec 12, 2018","119.125","118.375","119.300","118.150","2.82K","0.63%"
"Dec 11, 2018","118.375","117.425","118.775","117.075","2.80K","0.68%"
"Dec 10, 2018","117.575","118.000","118.050","117.400","8.09K","-0.28%"
"Dec 07, 2018","117.900","117.950","118.275","117.350","10.27K","-0.04%"
"Dec 06, 2018","117.950","118.050","118.450","117.550","7.26K","-0.30%"
"Dec 05, 2018","118.300","117.925","118.475","117.550","8.98K","0.45%"
"Dec 04, 2018","117.775","116.950","117.950","116.750","9.53K","0.77%"
"Dec 03, 2018","116.875","117.675","117.750","116.750","8.62K","-0.04%"
"Nov 30, 2018","116.925","116.525","117.450","116.325","8.46K","0.28%"
"Nov 29, 2018","116.600","117.025","117.025","115.525","12.57K","-0.15%"
"Nov 28, 2018","116.775","116.700","117.175","116.625","7.17K","0.06%"
"Nov 27, 2018","116.700","116.975","117.200","116.475","8.08K","-0.19%"
"Nov 26, 2018","116.925","117.325","117.425","116.450","9.50K","-0.15%"
"Nov 23, 2018","117.100","116.975","117.350","116.350","8.28K","0.60%"
"Nov 21, 2018","116.400","116.075","117.075","115.750","19.13K","0.61%"
"Nov 20, 2018","115.700","116.275","116.325","115.375","13.01K","-0.39%"
"Nov 19, 2018","116.150","115.550","116.225","115.475","15.23K","0.69%"
"Nov 16, 2018","115.350","114.900","115.575","114.525","20.03K","0.17%"
"Nov 15, 2018","115.150","114.500","115.450","114.150","19.47K","0.48%"
"Nov 14, 2018","114.600","115.325","115.800","114.350","20.90K","-0.67%"
"Nov 13, 2018","115.375","114.850","115.500","113.550","38.90K","0.39%"
"Nov 12, 2018","114.925","114.250","115.400","114.125","35.03K","0.31%"
"Nov 09, 2018","114.575","116.425","116.425","113.800","54.69K","-1.69%"
"Nov 08, 2018","116.550","115.625","117.225","115.350","42.72K","0.39%"
"Nov 07, 2018","116.100","115.625","116.175","114.700","43.38K","0.58%"
"Nov 06, 2018","115.425","115.225","115.900","115.050","26.82K","0.09%"
"Nov 05, 2018","115.325","117.275","117.275","114.350","43.26K","-1.49%"
"Nov 02, 2018","117.075","117.525","117.850","116.800","25.56K","-0.04%"
"Nov 01, 2018","117.125","117.075","117.475","116.575","25.95K","1.10%"
"Oct 31, 2018","115.850","114.550","116.000","113.700","0.40K","1.71%"
"Oct 30, 2018","113.900","114.500","114.500","113.550","0.46K","-0.35%"
"Oct 29, 2018","114.300","114.300","114.675","114.125","0.90K","0.37%"
"Oct 26, 2018","113.875","113.425","115.000","113.350","2.13K","0.46%"
"Oct 25, 2018","113.350","113.675","113.950","113.250","2.03K","0.07%"
"Oct 24, 2018","113.275","113.100","113.775","112.700","3.88K","0.44%"
"Oct 23, 2018","112.775","112.850","112.975","111.900","2.16K","-0.02%"
"Oct 22, 2018","112.800","112.850","113.050","112.300","3.83K","0.49%"
"Oct 19, 2018","112.250","113.250","113.300","112.100","7.95K","-0.73%"
"Oct 18, 2018","113.075","113.050","113.475","111.975","6.83K","0.13%"
"Oct 17, 2018","112.925","112.850","113.150","112.500","2.89K","0.24%"
"Oct 16, 2018","112.650","113.275","113.400","112.450","8.34K","-0.64%"
"Oct 15, 2018","113.375","112.175","113.675","112.050","14.07K","0.93%"
"Oct 12, 2018","112.325","112.775","113.075","112.200","5.47K","-0.27%"
"Oct 11, 2018","112.625","112.375","112.850","112.175","4.31K","0.49%"
"Oct 10, 2018","112.075","112.850","112.900","112.050","20.84K","-1.12%"
"Oct 09, 2018","113.350","113.975","114.475","113.200","3.71K","-0.72%"
"Oct 08, 2018","114.175","113.700","114.450","112.950","6.96K","0.33%"
"Oct 05, 2018","113.800","113.550","114.150","113.350","11.15K","0.15%"
"Oct 04, 2018","113.625","113.150","113.750","112.750","9.25K","0.38%"
"Oct 03, 2018","113.200","113.950","114.025","113.125","9.26K","-0.68%"
"Oct 02, 2018","113.975","113.700","114.100","112.950","10.29K","0.26%"
"Oct 01, 2018","113.675","113.700","114.350","113.275","9.70K","0.20%"
"Sep 28, 2018","113.450","113.150","113.675","112.925","9.49K","0.20%"
"Sep 27, 2018","113.225","113.825","113.825","112.850","12.52K","-0.57%"
"Sep 26, 2018","113.875","112.100","113.950","112.075","12.58K","1.36%"
"Sep 25, 2018","112.350","112.150","112.525","111.900","6.29K","0.16%"
"Sep 24, 2018","112.175","112.650","113.200","111.875","12.94K","-0.80%"
"Sep 21, 2018","113.075","112.700","113.200","112.100","10.16K","0.56%"
"Sep 20, 2018","112.450","113.500","113.575","112.375","17.68K","-0.57%"
"Sep 19, 2018","113.100","113.025","113.425","112.800","14.10K","-0.11%"
"Sep 18, 2018","113.225","113.250","113.575","113.025","18.54K","-0.18%"
"Sep 17, 2018","113.425","113.800","113.975","113.025","39.65K","-0.33%"
"Sep 14, 2018","113.800","111.100","113.800","110.950","47.52K","2.71%"
"Sep 13, 2018","110.800","111.500","111.600","109.175","37.00K","-0.61%"
"Sep 12, 2018","111.475","109.300","111.600","109.175","52.54K","1.99%"
"Sep 11, 2018","109.300","110.075","110.175","109.125","37.81K","-0.77%"
"Sep 10, 2018","110.150","110.350","110.775","109.975","31.25K","0.18%"
"Sep 07, 2018","109.950","108.750","110.100","108.575","29.58K","0.96%"
"Sep 06, 2018","108.900","109.250","109.425","108.625","23.77K","-0.14%"
"Sep 05, 2018","109.050","110.000","110.100","108.700","28.53K","-0.75%"
"Sep 04, 2018","109.875","108.675","110.575","108.175","35.62K","2.04%"
"Aug 31, 2018","107.675","107.175","110.675","102.700","516.53K","-1.94%"
"Aug 30, 2018","109.800","109.000","110.400","109.000","0.74K","0.57%"
"Aug 29, 2018","109.175","107.800","109.200","107.375","1.01K","1.28%"
"Aug 28, 2018","107.800","108.425","108.425","106.700","0.68K","-0.37%"
"Aug 27, 2018","108.200","106.075","108.450","105.700","0.96K","1.84%"
"Aug 24, 2018","106.250","107.625","108.025","105.975","1.77K","-1.57%"
"Aug 23, 2018","107.950","108.025","108.200","107.475","1.33K","-0.25%"
"Aug 22, 2018","108.225","109.000","109.000","107.675","3.06K","-0.96%"
"Aug 21, 2018","109.275","109.175","109.650","108.800","1.77K","0.18%"
"Aug 20, 2018","109.075","109.500","109.575","108.750","1.46K","-0.32%"
"Aug 17, 2018","109.425","108.375","109.750","107.975","2.28K","1.02%"
"Aug 16, 2018","108.325","108.525","109.000","108.100","1.52K","0.00%"
"Aug 15, 2018","108.325","107.800","109.075","107.750","1.74K","0.32%"
"Aug 14, 2018","107.975","107.200","108.075","107.075","1.73K","0.72%"
"Aug 13, 2018","107.200","107.750","108.125","107.050","2.68K","-0.97%"
"Aug 10, 2018","108.250","108.200","108.725","107.150","2.48K","0.00%"
"Aug 09, 2018","108.250","109.775","109.775","107.975","4.35K","-1.43%"
"Aug 08, 2018","109.825","110.000","110.050","109.400","2.55K","-0.23%"
"Aug 07, 2018","110.075","110.600","110.750","109.275","3.97K","-0.29%"
"Aug 06, 2018","110.400","111.100","111.100","110.250","8.49K","-0.25%"
"Aug 03, 2018","110.675","108.525","110.950","108.275","9.34K","1.91%"
"Aug 02, 2018","108.600","109.000","109.075","107.975","6.85K","-0.02%"
"Aug 01, 2018","108.625","107.675","109.200","107.500","12.96K","0.88%"
"Jul 31, 2018","107.675","108.250","108.500","107.550","10.94K","-0.69%"
"Jul 30, 2018","108.425","108.725","109.400","107.900","9.69K","-0.18%"
"Jul 27, 2018","108.625","108.100","109.150","107.450","9.35K","0.63%"
"Jul 26, 2018","107.950","109.775","110.675","106.800","19.90K","-0.99%"
