Date,Handle,Total Posts,Favorites,Retweets
7/29/2016,realDonaldTrump,28,236091,700525
7/30/2016,realDonaldTrump,26,205113,611889
7/31/2016,realDonaldTrump,5,58050,180153
8/1/2016,realDonaldTrump,22,170794,466138
8/2/2016,realDonaldTrump,12,124131,329622
8/3/2016,realDonaldTrump,6,52036,168780
8/4/2016,realDonaldTrump,5,29374,96426
8/5/2016,realDonaldTrump,9,82558,213302
8/6/2016,realDonaldTrump,8,64833,199245
8/7/2016,realDonaldTrump,6,62025,189464
8/8/2016,realDonaldTrump,12,63899,177465
8/9/2016,realDonaldTrump,6,34578,118208
8/10/2016,realDonaldTrump,15,117869,322225
8/11/2016,realDonaldTrump,4,24972,85348
8/12/2016,realDonaldTrump,10,74955,218395
8/13/2016,realDonaldTrump,8,48022,163439
8/14/2016,realDonaldTrump,8,89390,271732
8/15/2016,realDonaldTrump,5,47637,119252
8/16/2016,realDonaldTrump,4,25327,62048
8/17/2016,realDonaldTrump,10,59150,166121
8/18/2016,realDonaldTrump,3,40768,84184
8/19/2016,realDonaldTrump,8,50734,174418
8/20/2016,realDonaldTrump,9,75728,212780
8/21/2016,realDonaldTrump,4,25072,81490
8/22/2016,realDonaldTrump,13,65519,199108
8/23/2016,realDonaldTrump,8,65087,187250
8/24/2016,realDonaldTrump,8,44788,141268
8/25/2016,realDonaldTrump,10,69687,211067
8/26/2016,realDonaldTrump,19,128502,322720
8/27/2016,realDonaldTrump,8,54036,157008
8/28/2016,realDonaldTrump,8,60777,171808
8/29/2016,realDonaldTrump,11,76789,203217
8/30/2016,realDonaldTrump,6,33008,98025
8/31/2016,realDonaldTrump,3,33598,94575
9/1/2016,realDonaldTrump,13,123791,325919
9/2/2016,realDonaldTrump,5,34931,108032
9/3/2016,realDonaldTrump,5,46398,128983
9/4/2016,realDonaldTrump,8,66852,193866
9/5/2016,realDonaldTrump,11,60282,179654
9/6/2016,realDonaldTrump,10,72451,210551
9/7/2016,realDonaldTrump,7,39494,118611
9/8/2016,realDonaldTrump,12,79614,249844
9/9/2016,realDonaldTrump,9,70151,197104
9/10/2016,realDonaldTrump,11,87527,277359
9/11/2016,realDonaldTrump,2,16149,44888
9/12/2016,realDonaldTrump,3,12289,48122
9/13/2016,realDonaldTrump,7,33524,107096
9/14/2016,realDonaldTrump,11,73326,205275
9/15/2016,realDonaldTrump,14,60730,195811
9/16/2016,realDonaldTrump,6,32813,104573
9/17/2016,realDonaldTrump,14,89497,284359
9/18/2016,realDonaldTrump,2,22722,71840
9/19/2016,realDonaldTrump,9,79449,219666
9/20/2016,realDonaldTrump,10,82438,242614
9/21/2016,realDonaldTrump,6,55529,158379
9/22/2016,realDonaldTrump,5,17511,64063
9/23/2016,realDonaldTrump,6,42861,108978
9/24/2016,realDonaldTrump,7,63895,172742
9/25/2016,realDonaldTrump,4,30576,96799
9/26/2016,realDonaldTrump,4,48189,148786
9/27/2016,realDonaldTrump,43,409343,984554
9/28/2016,realDonaldTrump,8,57401,157301
9/29/2016,realDonaldTrump,8,55968,135905
9/30/2016,realDonaldTrump,12,168818,406291
10/1/2016,realDonaldTrump,6,62285,159084
10/2/2016,realDonaldTrump,6,72635,195188
10/3/2016,realDonaldTrump,3,20178,43658
10/4/2016,realDonaldTrump,8,49546,131846
10/5/2016,realDonaldTrump,47,308226,946915
10/6/2016,realDonaldTrump,11,96843,226746
10/7/2016,realDonaldTrump,2,20546,60525
10/8/2016,realDonaldTrump,3,94859,240067
10/9/2016,realDonaldTrump,13,129635,322087
10/10/2016,realDonaldTrump,41,426514,1051123
10/11/2016,realDonaldTrump,15,233965,538721
10/12/2016,realDonaldTrump,8,109195,252355
10/13/2016,realDonaldTrump,10,93295,246933
10/14/2016,realDonaldTrump,4,46183,106273
10/15/2016,realDonaldTrump,12,166352,410815
10/16/2016,realDonaldTrump,19,237386,538488
10/17/2016,realDonaldTrump,20,249801,511733
10/18/2016,realDonaldTrump,11,131570,250652
10/19/2016,realDonaldTrump,20,182971,330219
10/20/2016,realDonaldTrump,76,579046,1251925
10/21/2016,realDonaldTrump,12,120107,233786
10/22/2016,realDonaldTrump,16,152671,349538
10/23/2016,realDonaldTrump,12,146091,304125
10/24/2016,realDonaldTrump,18,196435,394662
10/25/2016,realDonaldTrump,20,214790,442271
10/26/2016,realDonaldTrump,3,55036,118219
10/27/2016,realDonaldTrump,19,172485,349905
10/28/2016,realDonaldTrump,8,87031,212275
10/29/2016,realDonaldTrump,10,98743,260099
10/30/2016,realDonaldTrump,9,119871,290016
10/31/2016,realDonaldTrump,8,77000,173109
11/1/2016,realDonaldTrump,13,152983,338763
11/2/2016,realDonaldTrump,14,186065,457357
11/3/2016,realDonaldTrump,8,104087,288654
11/4/2016,realDonaldTrump,12,131564,311068
11/5/2016,realDonaldTrump,9,109892,252624
11/6/2016,realDonaldTrump,8,66078,181755
