Date,Handle,Total Posts,Favorites,Retweets
2018-05-28,IranNW,9,33,26
2018-05-29,IranNW,10,28,35
2018-05-30,IranNW,14,64,63
2018-05-31,IranNW,14,24,14
2018-06-01,IranNW,11,28,26
2018-06-02,IranNW,8,20,14
2018-06-03,IranNW,3,7,4
2018-06-04,IranNW,7,9,2
2018-06-05,IranNW,8,1,2
2018-06-06,IranNW,10,28,17
2018-06-07,IranNW,4,12,13
2018-06-08,IranNW,5,14,15
2018-06-09,IranNW,6,45,35
2018-06-10,IranNW,8,22,10
2018-06-11,IranNW,10,20,19
2018-06-12,IranNW,6,15,15
2018-06-13,IranNW,11,13,6
2018-06-14,IranNW,5,15,9
2018-06-15,IranNW,5,13,14
2018-06-16,IranNW,5,10,6
2018-06-17,IranNW,7,4,1
2018-06-18,IranNW,2,2,4
2018-06-19,IranNW,6,17,19
2018-06-20,IranNW,12,11,8
2018-06-21,IranNW,8,13,7
2018-06-22,IranNW,4,11,14
2018-06-23,IranNW,5,6,1
2018-06-25,IranNW,9,16,16
2018-06-26,IranNW,10,22,25
2018-06-27,IranNW,6,4,7
2018-06-28,IranNW,7,12,8
2018-06-29,IranNW,15,34,34
2018-06-30,IranNW,26,50,51
2018-07-01,IranNW,3,2,2
2018-07-02,IranNW,7,7,6
2018-07-03,IranNW,5,14,16
2018-07-04,IranNW,9,32,32
2018-07-05,IranNW,7,2,2
2018-07-06,IranNW,9,16,18
2018-07-07,IranNW,4,1,1
2018-07-08,IranNW,2,12,13
2018-07-09,IranNW,5,9,7
2018-07-10,IranNW,3,6,2
2018-07-11,IranNW,4,37,34
2018-07-12,IranNW,9,12,14
2018-07-13,IranNW,3,23,21
2018-07-14,IranNW,5,5,6
2018-07-15,IranNW,5,9,10
2018-07-16,IranNW,3,2,4
2018-07-17,IranNW,4,24,15
2018-07-18,IranNW,2,8,4
2018-07-19,IranNW,3,0,0
2018-07-20,IranNW,6,7,9
2018-07-21,IranNW,8,20,20
2018-07-22,IranNW,8,9,12
2018-07-23,IranNW,5,5,5
2018-07-24,IranNW,9,12,9
2018-07-25,IranNW,12,7,9
2018-07-26,IranNW,6,29,25
2018-07-27,IranNW,3,33,21
2018-07-28,IranNW,8,53,42
2018-07-29,IranNW,8,7,7
2018-07-30,IranNW,6,22,16
2018-07-31,IranNW,6,67,67
2018-08-01,IranNW,7,22,27
2018-08-02,IranNW,9,91,75
2018-08-03,IranNW,3,5,7
2018-08-04,IranNW,7,21,22
2018-08-05,IranNW,7,62,50
2018-08-06,IranNW,11,50,53
2018-08-07,IranNW,23,83,59
2018-08-08,IranNW,9,47,37
2018-08-09,IranNW,11,32,24
2018-08-10,IranNW,16,41,41
2018-08-11,IranNW,24,35,33
2018-08-12,IranNW,8,52,38
2018-08-13,IranNW,16,51,30
2018-08-14,IranNW,13,49,41
2018-08-15,IranNW,10,2,3
2018-08-16,IranNW,28,72,57
2018-08-17,IranNW,7,15,10
2018-08-18,IranNW,16,59,52
2018-08-19,IranNW,5,7,10
2018-08-20,IranNW,6,14,14
2018-08-21,IranNW,18,15,17
2018-08-22,IranNW,12,11,10
2018-08-23,IranNW,12,27,27
2018-08-24,IranNW,20,35,34
2018-08-25,IranNW,18,47,42
2018-08-26,IranNW,36,36,16
2018-08-27,IranNW,13,20,25
2018-08-28,IranNW,36,37,34
2018-08-29,IranNW,16,10,10
2018-08-30,IranNW,18,23,21
2018-08-31,IranNW,11,17,12
2018-09-01,IranNW,11,21,19
2018-09-02,IranNW,24,47,35
2018-09-03,IranNW,24,26,30
2018-09-04,IranNW,32,35,26
2018-09-05,IranNW,11,5,4
2018-09-06,IranNW,23,9,7
2018-09-07,IranNW,32,30,28
2018-09-08,IranNW,12,16,14
2018-09-09,IranNW,21,61,35
2018-09-10,IranNW,8,3,3
2018-09-11,IranNW,20,40,38
2018-09-12,IranNW,23,43,37
2018-09-13,IranNW,15,17,11
2018-09-14,IranNW,28,38,30
2018-09-15,IranNW,12,5,5
2018-09-16,IranNW,8,24,14
2018-09-17,IranNW,22,33,26
2018-09-18,IranNW,15,37,22
2018-09-19,IranNW,20,46,40
2018-09-20,IranNW,10,21,19
2018-09-21,IranNW,2,4,3
2018-09-22,IranNW,11,17,19
2018-09-23,IranNW,16,47,54
2018-09-24,IranNW,7,10,8
2018-09-25,IranNW,20,69,73
2018-09-26,IranNW,11,20,15
2018-09-27,IranNW,11,10,9
2018-09-28,IranNW,9,8,7
2018-09-29,IranNW,14,32,35
2018-09-30,IranNW,6,24,20
2018-10-01,IranNW,10,9,8
2018-10-02,IranNW,22,43,48
2018-10-03,IranNW,12,48,70
2018-10-04,IranNW,10,42,49
2018-10-05,IranNW,2,1,2
2018-10-06,IranNW,18,132,122
2018-10-07,IranNW,18,102,101
2018-10-08,IranNW,33,599,600
2018-10-09,IranNW,18,184,165
2018-10-10,IranNW,12,51,52
2018-10-11,IranNW,21,156,151
2018-10-12,IranNW,16,114,106
2018-10-13,IranNW,10,121,122
2018-10-14,IranNW,11,226,218
2018-10-15,IranNW,23,430,363
2018-10-16,IranNW,17,172,149
2018-10-17,IranNW,26,278,240
2018-10-18,IranNW,8,104,96
2018-10-19,IranNW,11,134,106
2018-10-20,IranNW,12,135,115
2018-10-21,IranNW,23,190,142
2018-10-22,IranNW,11,150,121
2018-10-23,IranNW,13,141,128
2018-10-24,IranNW,15,186,147
2018-10-25,IranNW,15,125,124
2018-10-26,IranNW,21,176,161
2018-10-27,IranNW,16,173,154
2018-10-28,IranNW,12,145,135
2018-10-29,IranNW,5,52,45
2018-10-30,IranNW,8,85,67
2018-10-31,IranNW,16,139,128
2018-11-01,IranNW,13,190,162
2018-11-02,IranNW,23,137,122
2018-11-03,IranNW,17,193,175
2018-11-04,IranNW,29,156,144
2018-11-05,IranNW,22,164,155
2018-11-06,IranNW,22,138,151
2018-11-07,IranNW,14,117,117
2018-11-08,IranNW,6,83,75
2018-11-09,IranNW,13,159,156
2018-11-10,IranNW,20,256,240
2018-11-11,IranNW,18,235,218
2018-11-12,IranNW,5,63,58
2018-11-13,IranNW,13,163,139
2018-11-14,IranNW,13,144,145
2018-11-15,IranNW,18,261,244
2018-11-16,IranNW,12,115,103
2018-11-17,IranNW,17,164,156
2018-11-18,IranNW,10,114,116
2018-11-19,IranNW,26,139,159
2018-11-20,IranNW,26,325,321
2018-11-21,IranNW,29,387,362
2018-11-22,IranNW,11,83,62
2018-11-23,IranNW,13,128,124
2018-11-24,IranNW,19,210,198
2018-11-25,IranNW,22,177,129
2018-11-26,IranNW,19,260,229
2018-11-27,IranNW,24,429,395
2018-11-28,IranNW,24,141,133
2018-11-29,IranNW,21,208,184
2018-11-30,IranNW,7,41,45
2018-12-01,IranNW,17,180,147
2018-12-02,IranNW,23,263,205
2018-12-03,IranNW,14,120,107
2018-12-04,IranNW,29,189,148
2018-12-05,IranNW,9,73,62
2018-12-06,IranNW,17,163,112
2018-12-07,IranNW,15,181,148
2018-12-08,IranNW,14,97,84
2018-12-09,IranNW,22,210,186
2018-12-10,IranNW,16,118,105
2018-12-11,IranNW,16,252,207
2018-12-12,IranNW,11,95,78
2018-12-13,IranNW,4,55,36
2018-12-14,IranNW,5,54,38
2018-12-15,IranNW,23,156,151
2018-12-16,IranNW,18,199,164
2018-12-17,IranNW,25,339,279
2018-12-18,IranNW,15,133,105
2018-12-19,IranNW,15,127,96
2018-12-20,IranNW,12,97,76
2018-12-21,IranNW,7,63,69
2018-12-22,IranNW,12,398,363
2018-12-23,IranNW,9,91,83
2018-12-24,IranNW,15,119,134
2018-12-25,IranNW,22,145,135
2018-12-26,IranNW,18,209,183
2018-12-27,IranNW,12,203,164
