"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 07, 2019","1,537.05","1,517.01","1,537.05","1,517.01","5.83M","1.71%"
"Jul 04, 2019","1,511.20","1,498.53","1,512.30","1,498.53","7.66M","0.85%"
"Jul 03, 2019","1,498.53","1,496.75","1,498.53","1,493.69","7.84M","0.54%"
"Jul 02, 2019","1,490.42","1,475.62","1,490.68","1,475.27","7.21M","1.00%"
"Jul 01, 2019","1,475.62","1,471.04","1,475.62","1,470.68","3.92M","0.31%"
"Jun 30, 2019","1,471.04","1,468.30","1,471.04","1,468.30","4.51M","0.19%"
"Jun 27, 2019","1,468.30","1,460.62","1,468.30","1,460.62","5.16M","0.53%"
"Jun 26, 2019","1,460.62","1,462.05","1,462.37","1,456.03","7.11M","-0.10%"
"Jun 25, 2019","1,462.05","1,454.78","1,462.36","1,454.78","6.91M","0.50%"
"Jun 24, 2019","1,454.78","1,455.86","1,456.38","1,454.69","6.82M","-0.07%"
"Jun 23, 2019","1,455.86","1,454.97","1,455.91","1,453.12","5.31M","0.06%"
"Jun 20, 2019","1,454.97","1,453.74","1,454.97","1,453.47","12.28M","0.08%"
"Jun 19, 2019","1,453.74","1,451.42","1,454.89","1,451.42","9.15M","0.16%"
"Jun 18, 2019","1,451.42","1,449.76","1,451.42","1,449.47","4.48M","0.11%"
"Jun 17, 2019","1,449.76","1,449.85","1,451.78","1,445.36","10.27M","-0.01%"
"Jun 16, 2019","1,449.85","1,448.90","1,450.68","1,448.73","3.14M","0.07%"
"Jun 13, 2019","1,448.90","1,450.77","1,452.26","1,447.14","5.53M","-0.14%"
"Jun 12, 2019","1,451.00","1,450.07","1,452.39","1,449.63","5.71M","0.06%"
"Jun 11, 2019","1,450.07","1,451.41","1,451.41","1,447.18","8.87M","-0.09%"
"Jun 10, 2019","1,451.41","1,446.01","1,453.23","1,446.01","11.77M","0.37%"
"Jun 09, 2019","1,446.01","1,438.85","1,446.01","1,437.72","12.12M","0.79%"
"Jun 03, 2019","1,434.62","1,435.22","1,435.22","1,433.48","2.34M","-0.04%"
"Jun 02, 2019","1,435.22","1,433.52","1,436.28","1,432.81","1.56M","0.12%"
"May 30, 2019","1,433.52","1,430.14","1,433.52","1,430.14","3.29M","0.24%"
"May 29, 2019","1,430.14","1,427.59","1,430.16","1,427.40","2.61M","0.18%"
"May 28, 2019","1,427.59","1,414.24","1,427.74","1,414.24","5.67M","1.02%"
"May 27, 2019","1,413.12","1,410.32","1,413.54","1,410.32","4.28M","0.20%"
"May 26, 2019","1,410.32","1,407.68","1,410.59","1,406.96","866.24K","0.13%"
"May 23, 2019","1,408.49","1,410.84","1,412.91","1,406.86","3.27M","-0.17%"
"May 22, 2019","1,410.84","1,409.43","1,413.51","1,409.43","4.18M","0.10%"
"May 21, 2019","1,409.43","1,396.46","1,413.55","1,396.46","4.15M","0.93%"
"May 20, 2019","1,396.46","1,398.69","1,401.35","1,396.01","1.11M","-0.16%"
"May 19, 2019","1,398.69","1,399.58","1,399.58","1,393.28","1.62M","-0.06%"
"May 16, 2019","1,399.58","1,408.66","1,408.66","1,398.15","1.89M","-0.64%"
"May 15, 2019","1,408.66","1,408.44","1,411.73","1,407.94","1.74M","0.02%"
"May 14, 2019","1,408.44","1,416.15","1,418.82","1,408.15","2.14M","-0.54%"
"May 13, 2019","1,416.15","1,427.71","1,427.71","1,416.15","2.18M","-0.81%"
"May 12, 2019","1,427.71","1,436.28","1,436.31","1,427.71","2.13M","-0.60%"
"May 09, 2019","1,436.28","1,441.06","1,441.06","1,436.28","2.07M","-0.33%"
"May 08, 2019","1,441.06","1,441.71","1,441.71","1,440.30","4.35M","-0.05%"
"May 07, 2019","1,441.71","1,438.15","1,441.71","1,437.69","5.36M","0.29%"
"May 06, 2019","1,437.61","1,436.45","1,437.61","1,432.72","758.92K","0.08%"
"May 05, 2019","1,436.45","1,434.59","1,436.45","1,431.13","4.35M","0.13%"
"May 02, 2019","1,434.59","1,433.92","1,434.59","1,430.62","9.95M","0.05%"
"Apr 30, 2019","1,433.92","1,436.42","1,436.42","1,432.94","3.54M","-0.17%"
"Apr 29, 2019","1,436.42","1,440.71","1,440.90","1,435.24","3.18M","-0.30%"
"Apr 28, 2019","1,440.71","1,442.23","1,443.36","1,437.88","2.80M","-0.11%"
"Apr 25, 2019","1,442.23","1,438.46","1,442.29","1,435.76","28.86M","0.26%"
"Apr 24, 2019","1,438.46","1,438.34","1,441.18","1,438.34","3.76M","0.01%"
"Apr 23, 2019","1,438.31","1,442.78","1,442.78","1,438.31","2.94M","-0.31%"
"Apr 22, 2019","1,442.78","1,446.35","1,446.81","1,441.37","10.53M","-0.25%"
"Apr 21, 2019","1,446.35","1,446.18","1,450.01","1,446.00","6.79M","0.01%"
"Apr 18, 2019","1,446.18","1,444.73","1,446.18","1,443.48","9.56M","0.10%"
"Apr 17, 2019","1,444.73","1,443.23","1,445.06","1,442.90","5.24M","0.10%"
"Apr 16, 2019","1,443.23","1,441.27","1,443.58","1,440.73","2.66M","0.14%"
"Apr 15, 2019","1,441.27","1,444.97","1,444.97","1,438.61","2.70M","-0.26%"
"Apr 14, 2019","1,444.97","1,438.48","1,445.98","1,438.48","2.10M","0.45%"
"Apr 11, 2019","1,438.48","1,437.11","1,443.54","1,437.11","2.68M","-0.28%"
"Apr 10, 2019","1,442.50","1,440.56","1,444.90","1,439.43","9.52M","0.13%"
"Apr 09, 2019","1,440.56","1,446.48","1,448.42","1,440.33","6.04M","-0.41%"
"Apr 08, 2019","1,446.48","1,440.32","1,446.48","1,440.32","6.83M","0.43%"
"Apr 07, 2019","1,440.32","1,424.69","1,444.43","1,424.69","9.35M","1.48%"
"Apr 04, 2019","1,419.30","1,419.72","1,419.78","1,414.50","5.65M","0.05%"
"Apr 03, 2019","1,418.56","1,403.59","1,418.56","1,403.59","8.05M","1.07%"
"Apr 02, 2019","1,403.59","1,402.86","1,406.49","1,402.86","8.39M","0.24%"
"Apr 01, 2019","1,400.16","1,413.32","1,413.32","1,400.16","3.00M","-0.93%"
"Mar 31, 2019","1,413.32","1,413.64","1,413.64","1,402.71","4.06M","-0.02%"
"Mar 28, 2019","1,413.64","1,415.66","1,417.15","1,410.78","5.18M","0.03%"
"Mar 27, 2019","1,413.21","1,410.49","1,413.57","1,408.27","4.62M","0.37%"
"Mar 26, 2019","1,408.04","1,416.00","1,416.00","1,408.04","4.10M","-0.56%"
"Mar 25, 2019","1,416.00","1,420.21","1,420.21","1,413.41","4.76M","-0.47%"
"Mar 24, 2019","1,422.66","1,426.22","1,434.19","1,420.51","7.66M","-0.25%"
"Mar 21, 2019","1,426.22","1,425.92","1,426.22","1,421.63","8.44M","0.19%"
"Mar 20, 2019","1,423.46","1,420.32","1,424.09","1,416.79","9.84M","0.22%"
"Mar 19, 2019","1,420.32","1,413.32","1,420.32","1,413.32","8.41M","0.50%"
"Mar 18, 2019","1,413.32","1,409.91","1,413.32","1,407.46","6.75M","0.24%"
"Mar 17, 2019","1,409.91","1,409.06","1,412.05","1,408.31","3.40M","0.06%"
"Mar 14, 2019","1,409.06","1,410.28","1,410.30","1,407.85","5.22M","-0.15%"
"Mar 13, 2019","1,411.21","1,405.00","1,411.21","1,405.00","2.21M","0.44%"
"Mar 12, 2019","1,405.00","1,406.34","1,406.89","1,404.48","4.62M","-0.10%"
"Mar 11, 2019","1,406.34","1,403.38","1,406.72","1,403.01","4.63M","0.04%"
"Mar 10, 2019","1,405.84","1,408.92","1,409.46","1,404.79","1.45M","-0.22%"
"Mar 07, 2019","1,408.92","1,410.83","1,412.13","1,407.51","3.64M","-0.14%"
"Mar 06, 2019","1,410.83","1,413.20","1,413.99","1,410.83","2.61M","-0.25%"
"Mar 05, 2019","1,414.33","1,412.58","1,414.64","1,411.34","3.04M","0.12%"
"Mar 04, 2019","1,412.58","1,417.49","1,421.14","1,410.46","4.06M","-0.35%"
"Mar 03, 2019","1,417.49","1,412.66","1,417.49","1,412.66","1.58M","0.34%"
"Feb 28, 2019","1,412.66","1,418.14","1,418.14","1,411.61","3.22M","-0.41%"
"Feb 27, 2019","1,418.53","1,414.63","1,419.67","1,414.63","4.17M","0.28%"
"Feb 26, 2019","1,414.63","1,408.13","1,414.63","1,408.13","3.19M","0.46%"
"Feb 25, 2019","1,408.13","1,415.46","1,415.46","1,405.29","5.38M","-0.52%"
"Feb 24, 2019","1,415.46","1,406.47","1,415.46","1,406.47","5.78M","0.76%"
"Feb 21, 2019","1,404.84","1,405.29","1,407.57","1,401.69","7.42M","-0.03%"
"Feb 20, 2019","1,405.29","1,399.95","1,408.27","1,399.95","4.77M","0.91%"
"Feb 19, 2019","1,392.60","1,379.41","1,392.60","1,379.41","4.47M","0.96%"
"Feb 18, 2019","1,379.41","1,380.72","1,385.46","1,378.21","4.15M","-0.09%"
"Feb 17, 2019","1,380.72","1,371.98","1,381.75","1,371.98","2.36M","0.64%"
"Feb 14, 2019","1,371.98","1,374.06","1,379.07","1,371.04","3.82M","-0.15%"
"Feb 13, 2019","1,374.06","1,389.10","1,389.10","1,373.71","4.52M","-1.11%"
"Feb 12, 2019","1,389.45","1,394.12","1,394.12","1,383.70","7.54M","-0.66%"
"Feb 11, 2019","1,398.65","1,409.65","1,409.65","1,394.16","7.98M","-0.78%"
"Feb 10, 2019","1,409.65","1,418.10","1,418.10","1,404.82","4.37M","-0.60%"
"Feb 07, 2019","1,418.10","1,413.71","1,418.10","1,413.71","6.95M","0.66%"
"Feb 06, 2019","1,408.81","1,403.69","1,408.81","1,403.69","4.64M","0.36%"
"Feb 05, 2019","1,403.69","1,398.68","1,405.75","1,398.68","3.77M","0.44%"
"Feb 04, 2019","1,397.55","1,396.11","1,397.55","1,395.67","4.55M","0.10%"
"Feb 03, 2019","1,396.11","1,391.42","1,397.24","1,391.10","4.33M","0.34%"
"Jan 31, 2019","1,391.42","1,392.46","1,392.46","1,391.29","4.84M","-0.07%"
"Jan 30, 2019","1,392.46","1,385.80","1,392.52","1,385.80","7.86M","0.48%"
"Jan 29, 2019","1,385.80","1,379.27","1,385.95","1,379.27","10.39M","0.47%"
"Jan 28, 2019","1,379.27","1,391.24","1,391.24","1,372.92","3.16M","-0.84%"
"Jan 27, 2019","1,390.89","1,374.16","1,391.58","1,374.16","5.37M","1.22%"
"Jan 24, 2019","1,374.16","1,364.08","1,376.61","1,364.08","8.55M","0.92%"
"Jan 23, 2019","1,361.62","1,357.36","1,366.53","1,357.01","9.43M","0.68%"
"Jan 22, 2019","1,352.46","1,349.86","1,353.16","1,349.42","3.60M","0.19%"
"Jan 21, 2019","1,349.86","1,347.62","1,351.56","1,347.62","6.44M","0.17%"
"Jan 20, 2019","1,347.62","1,341.22","1,347.62","1,341.22","3.01M","0.48%"
"Jan 17, 2019","1,341.22","1,339.72","1,341.59","1,337.64","8.74M","0.11%"
"Jan 16, 2019","1,339.72","1,340.12","1,340.30","1,339.19","7.46M","-0.03%"
"Jan 15, 2019","1,340.12","1,343.79","1,343.79","1,340.12","3.72M","-0.27%"
"Jan 14, 2019","1,343.79","1,344.99","1,345.70","1,343.51","10.43M","-0.05%"
"Jan 13, 2019","1,344.45","1,341.72","1,345.30","1,341.72","4.75M","0.20%"
"Jan 10, 2019","1,341.72","1,338.27","1,342.61","1,338.27","13.37M","0.26%"
"Jan 09, 2019","1,338.27","1,334.78","1,338.27","1,332.80","2.77M","0.45%"
"Jan 08, 2019","1,332.33","1,333.30","1,335.75","1,331.19","1.48M","0.11%"
"Jan 07, 2019","1,330.85","1,330.76","1,331.71","1,329.72","11.57M","0.01%"
"Jan 06, 2019","1,330.76","1,325.76","1,330.76","1,325.76","2.37M","0.38%"
"Jan 03, 2019","1,325.76","1,329.47","1,329.48","1,325.76","1.83M","-0.28%"
"Jan 02, 2019","1,329.47","1,337.26","1,337.26","1,328.94","6.86M","-0.58%"
"Dec 31, 2018","1,337.26","1,333.52","1,337.60","1,326.87","15.77M","0.37%"
"Dec 30, 2018","1,332.39","1,322.20","1,332.39","1,322.20","6.45M","0.77%"
"Dec 27, 2018","1,322.20","1,320.56","1,323.24","1,320.56","38.69M","0.30%"
"Dec 26, 2018","1,318.30","1,310.73","1,318.30","1,308.47","5.68M","0.40%"
"Dec 25, 2018","1,313.00","1,312.37","1,313.77","1,311.16","3.89M","-0.03%"
"Dec 24, 2018","1,313.42","1,314.32","1,317.65","1,312.57","8.27M","-0.06%"
"Dec 23, 2018","1,314.17","1,313.95","1,316.02","1,312.69","2.15M","0.02%"
"Dec 20, 2018","1,313.95","1,314.52","1,314.88","1,312.61","1.26M","-0.04%"
"Dec 19, 2018","1,314.52","1,314.27","1,318.31","1,314.27","2.59M","0.02%"
"Dec 18, 2018","1,314.27","1,319.32","1,319.32","1,314.27","1.42M","-0.38%"
"Dec 13, 2018","1,319.32","1,320.22","1,320.37","1,318.96","928.71K","-0.07%"
"Dec 12, 2018","1,320.22","1,317.89","1,320.22","1,317.77","1.43M","0.18%"
"Dec 11, 2018","1,317.89","1,317.82","1,317.89","1,315.36","4.96M","0.01%"
"Dec 10, 2018","1,317.82","1,317.44","1,319.69","1,317.24","13.36M","0.03%"
"Dec 09, 2018","1,317.44","1,319.11","1,319.46","1,317.44","1.39M","-0.20%"
"Dec 06, 2018","1,320.04","1,321.93","1,321.93","1,319.49","6.91M","-0.17%"
"Dec 05, 2018","1,322.28","1,325.93","1,325.93","1,322.28","17.23M","-0.28%"
"Dec 04, 2018","1,325.93","1,325.93","1,326.28","1,325.58","17.42M","0.00%"
"Dec 03, 2018","1,325.93","1,327.17","1,327.17","1,325.93","13.14M","-0.46%"
"Dec 02, 2018","1,332.07","1,328.81","1,332.07","1,327.68","2.07M","0.25%"
"Nov 29, 2018","1,328.81","1,324.87","1,328.81","1,324.60","7.55M","0.30%"
"Nov 28, 2018","1,324.87","1,320.33","1,324.87","1,320.33","3.28M","0.34%"
"Nov 27, 2018","1,320.33","1,326.86","1,326.86","1,320.33","9.09M","-0.49%"
"Nov 26, 2018","1,326.86","1,320.62","1,326.86","1,318.90","7.41M","0.47%"
"Nov 25, 2018","1,320.62","1,323.21","1,323.56","1,320.62","978.30K","-0.20%"
"Nov 22, 2018","1,323.21","1,314.39","1,323.21","1,314.39","6.46M","0.67%"
"Nov 21, 2018","1,314.39","1,308.95","1,314.39","1,304.92","7.22M","0.60%"
"Nov 19, 2018","1,306.50","1,310.88","1,311.23","1,303.69","2.91M","-0.33%"
"Nov 18, 2018","1,310.88","1,309.05","1,310.88","1,308.87","1.67M","0.13%"
"Nov 15, 2018","1,309.16","1,310.51","1,311.44","1,308.74","1.98M","-0.10%"
"Nov 14, 2018","1,310.51","1,304.96","1,310.51","1,304.96","1.14M","0.43%"
"Nov 13, 2018","1,304.96","1,308.90","1,309.28","1,303.22","1.02M","-0.26%"
"Nov 12, 2018","1,308.36","1,311.17","1,311.17","1,307.65","1.46M","-0.32%"
"Nov 11, 2018","1,312.57","1,313.21","1,313.80","1,312.37","6.53M","-0.05%"
"Nov 08, 2018","1,313.21","1,316.27","1,316.27","1,313.21","1.64M","-0.23%"
"Nov 07, 2018","1,316.27","1,313.91","1,317.28","1,313.91","5.98M","0.18%"
"Nov 06, 2018","1,313.91","1,315.18","1,316.01","1,313.91","2.31M","-0.12%"
"Nov 05, 2018","1,315.53","1,314.86","1,316.23","1,313.90","4.93M","0.05%"
"Nov 04, 2018","1,314.86","1,313.22","1,316.12","1,313.22","2.29M","0.12%"
"Nov 01, 2018","1,313.22","1,314.73","1,314.73","1,311.43","9.53M","-0.11%"
