Date,Handle,Total Posts,Favorites,Retweets
12/25/2016,netanyahu,1,364,1309
12/26/2016,netanyahu,1,66,257
12/27/2016,netanyahu,2,961,1346
12/28/2016,netanyahu,4,23291,52253
12/29/2016,netanyahu,4,4577,10874
12/31/2016,netanyahu,1,2317,7506
1/1/2017,netanyahu,2,6079,15239
1/3/2017,netanyahu,3,2175,6207
1/4/2017,netanyahu,1,192,645
1/6/2017,netanyahu,4,3933,9122
1/8/2017,netanyahu,6,8994,13673
1/9/2017,netanyahu,2,6766,15358
1/10/2017,netanyahu,3,10845,13466
1/11/2017,netanyahu,1,832,2879
1/12/2017,netanyahu,1,106,543
1/16/2017,netanyahu,1,167,879
1/18/2017,netanyahu,1,138,609
1/19/2017,netanyahu,1,153,725
1/20/2017,netanyahu,2,964,3165
1/21/2017,netanyahu,1,4221,8145
1/22/2017,netanyahu,2,5801,14823
1/24/2017,netanyahu,1,195,903
1/25/2017,netanyahu,1,149,829
1/26/2017,netanyahu,1,3371,7653
1/27/2017,netanyahu,2,2075,6646
1/28/2017,netanyahu,2,54957,105890
1/29/2017,netanyahu,4,948,5204
1/30/2017,netanyahu,7,5050,16898
1/31/2017,netanyahu,3,6933,8595
2/5/2017,netanyahu,3,1967,8697
2/6/2017,netanyahu,3,1362,6822
2/7/2017,netanyahu,1,322,1888
2/8/2017,netanyahu,4,5783,17996
2/12/2017,netanyahu,1,248,968
2/13/2017,netanyahu,3,9467,27621
2/14/2017,netanyahu,4,5625,25938
2/15/2017,netanyahu,7,14278,42291
2/16/2017,netanyahu,4,8476,41733
2/19/2017,netanyahu,1,213,1231
2/20/2017,netanyahu,4,960,5246
2/21/2017,netanyahu,3,1686,8608
2/22/2017,netanyahu,5,1373,6888
2/23/2017,netanyahu,5,1372,6858
2/25/2017,netanyahu,2,765,4183
3/2/2017,netanyahu,2,317,1849
3/5/2017,netanyahu,3,516,2659
3/6/2017,netanyahu,2,169,673
3/7/2017,netanyahu,3,573,2121
3/8/2017,netanyahu,2,1444,4831
3/9/2017,netanyahu,4,526,2123
3/11/2017,netanyahu,2,267,1131
3/13/2017,netanyahu,3,3921,9572
3/14/2017,netanyahu,1,121,562
3/15/2017,netanyahu,3,228,1043
3/16/2017,netanyahu,1,97,564
3/17/2017,netanyahu,1,98,643
3/19/2017,netanyahu,3,382,1717
3/20/2017,netanyahu,9,912,3946
3/21/2017,netanyahu,6,551,2461
3/22/2017,netanyahu,3,650,3555
3/23/2017,netanyahu,6,5686,17106
3/24/2017,netanyahu,1,121,531
3/26/2017,netanyahu,1,108,414
3/27/2017,netanyahu,1,333,1039
3/28/2017,netanyahu,1,114,602
3/30/2017,netanyahu,1,82,414
3/31/2017,netanyahu,1,638,3009
4/2/2017,netanyahu,3,260,1159
4/3/2017,netanyahu,3,346,1415
4/4/2017,netanyahu,8,4776,10145
4/5/2017,netanyahu,1,93,410
4/6/2017,netanyahu,2,370,1324
4/7/2017,netanyahu,1,106,495
4/9/2017,netanyahu,2,319,1226
4/10/2017,netanyahu,1,220,1168
4/11/2017,netanyahu,1,5644,14018
4/13/2017,netanyahu,2,574,3497
4/15/2017,netanyahu,1,6881,20487
4/16/2017,netanyahu,1,200,1330
4/17/2017,netanyahu,1,182,925
4/18/2017,netanyahu,2,210,862
4/20/2017,netanyahu,1,111,508
4/21/2017,netanyahu,2,2614,7711
4/23/2017,netanyahu,4,13018,15003
4/24/2017,netanyahu,1,81,381
4/25/2017,netanyahu,1,167,786
4/26/2017,netanyahu,2,191,926
4/27/2017,netanyahu,2,6693,5316
4/28/2017,netanyahu,2,1606,6797
4/30/2017,netanyahu,1,161,714
5/1/2017,netanyahu,3,702,2218
5/2/2017,netanyahu,4,511,2339
5/3/2017,netanyahu,1,166,581
5/4/2017,netanyahu,1,182,462
5/5/2017,netanyahu,1,76,322
5/7/2017,netanyahu,1,118,497
5/8/2017,netanyahu,2,225,989
5/9/2017,netanyahu,5,784,2782
5/11/2017,netanyahu,1,119,557
5/15/2017,netanyahu,1,251,1071
5/16/2017,netanyahu,2,892,3259
5/17/2017,netanyahu,1,85,368
5/18/2017,netanyahu,4,1848,6044
5/21/2017,netanyahu,3,2907,9860
5/22/2017,netanyahu,7,58046,188051
5/23/2017,netanyahu,6,20422,65498
5/24/2017,netanyahu,6,1916,6225
5/25/2017,netanyahu,1,648,2029
5/26/2017,netanyahu,1,1900,5332
5/27/2017,netanyahu,1,4608,14503
5/28/2017,netanyahu,2,324,1319
5/30/2017,netanyahu,1,456,1919
6/1/2017,netanyahu,1,114,586
6/3/2017,netanyahu,2,1678,6188
6/4/2017,netanyahu,12,3715,11629
6/5/2017,netanyahu,2,991,3229
6/6/2017,netanyahu,4,485,2336
6/7/2017,netanyahu,1,1932,6983
6/8/2017,netanyahu,1,138,721
6/11/2017,netanyahu,5,1781,6368
6/12/2017,netanyahu,1,85,443
6/13/2017,netanyahu,1,172,723
6/14/2017,netanyahu,3,402,2314
6/15/2017,netanyahu,5,722,3308
6/18/2017,netanyahu,4,4019,12673
6/19/2017,netanyahu,10,2683,6580
6/20/2017,netanyahu,3,1180,4064
6/21/2017,netanyahu,2,1419,6459
6/23/2017,netanyahu,1,990,5396
6/24/2017,netanyahu,1,227,1049
6/26/2017,netanyahu,2,3368,7832
6/27/2017,netanyahu,2,482,1688
6/28/2017,netanyahu,2,294,1614
6/29/2017,netanyahu,2,314,1560
6/30/2017,netanyahu,1,175,970
7/2/2017,netanyahu,1,234,1330
7/3/2017,netanyahu,4,5166,17369
7/4/2017,netanyahu,14,51709,144469
7/5/2017,netanyahu,11,16422,62250
7/6/2017,netanyahu,12,34903,113571
7/7/2017,netanyahu,5,890,5925
7/9/2017,netanyahu,3,8284,32444
7/10/2017,netanyahu,2,810,2886
7/11/2017,netanyahu,4,519,2919
7/12/2017,netanyahu,2,510,3288
7/13/2017,netanyahu,1,130,1099
7/14/2017,netanyahu,2,558,2852
7/15/2017,netanyahu,1,257,1486
7/16/2017,netanyahu,5,1663,7022
7/17/2017,netanyahu,2,339,2170
7/18/2017,netanyahu,5,911,5063
7/19/2017,netanyahu,13,2236,11035
7/20/2017,netanyahu,3,1709,9572
7/22/2017,netanyahu,5,2191,8767
7/23/2017,netanyahu,2,380,1772
7/24/2017,netanyahu,3,642,3564
7/25/2017,netanyahu,1,201,1031
7/30/2017,netanyahu,1,202,1271
7/31/2017,netanyahu,1,295,1772
8/2/2017,netanyahu,1,576,2283
8/3/2017,netanyahu,2,365,2325
8/4/2017,netanyahu,1,365,2208
8/6/2017,netanyahu,2,355,2226
8/7/2017,netanyahu,3,783,3692
8/8/2017,netanyahu,3,482,2605
8/9/2017,netanyahu,2,381,2382
