Date,Handle,Total Posts,Favorites,Retweets
1/6/2018,USEmbassyManama,1,0,1
1/8/2018,USEmbassyManama,1,0,0
1/9/2018,USEmbassyManama,2,0,1
1/10/2018,USEmbassyManama,2,0,5
1/11/2018,USEmbassyManama,1,0,0
1/15/2018,USEmbassyManama,1,1,1
1/17/2018,USEmbassyManama,2,1,5
1/23/2018,USEmbassyManama,2,0,2
1/24/2018,USEmbassyManama,1,0,0
1/30/2018,USEmbassyManama,1,0,1
2/4/2018,USEmbassyManama,2,0,4
2/5/2018,USEmbassyManama,5,4,21
2/6/2018,USEmbassyManama,2,0,4
2/7/2018,USEmbassyManama,1,0,0
2/8/2018,USEmbassyManama,1,0,2
2/9/2018,USEmbassyManama,1,0,1
2/10/2018,USEmbassyManama,2,0,6
2/11/2018,USEmbassyManama,4,4,5
2/12/2018,USEmbassyManama,2,0,3
2/13/2018,USEmbassyManama,5,5,7
2/14/2018,USEmbassyManama,7,0,5
2/15/2018,USEmbassyManama,1,0,3
2/19/2018,USEmbassyManama,3,3,5
2/21/2018,USEmbassyManama,1,0,0
2/22/2018,USEmbassyManama,3,2,6
2/25/2018,USEmbassyManama,2,0,2
2/27/2018,USEmbassyManama,2,0,5
3/1/2018,USEmbassyManama,2,0,3
3/2/2018,USEmbassyManama,2,5,8
3/4/2018,USEmbassyManama,2,1,2
3/7/2018,USEmbassyManama,1,0,0
3/8/2018,USEmbassyManama,3,1,1
3/12/2018,USEmbassyManama,1,0,0
3/13/2018,USEmbassyManama,1,1,2
3/14/2018,USEmbassyManama,1,47,135
3/15/2018,USEmbassyManama,5,2,3
3/20/2018,USEmbassyManama,1,0,2
3/21/2018,USEmbassyManama,1,0,1
3/22/2018,USEmbassyManama,1,0,2
3/25/2018,USEmbassyManama,1,2,4
3/26/2018,USEmbassyManama,1,0,1
3/29/2018,USEmbassyManama,1,1,1
3/30/2018,USEmbassyManama,1,3,2
4/5/2018,USEmbassyManama,1,0,0
4/12/2018,USEmbassyManama,2,0,1
4/13/2018,USEmbassyManama,1,1,0
4/22/2018,USEmbassyManama,3,0,2
4/24/2018,USEmbassyManama,1,1,1
4/26/2018,USEmbassyManama,1,0,0
4/29/2018,USEmbassyManama,4,2,2
4/30/2018,USEmbassyManama,1,0,0
5/1/2018,USEmbassyManama,1,2,3
5/2/2018,USEmbassyManama,1,0,0
5/3/2018,USEmbassyManama,1,0,2
5/7/2018,USEmbassyManama,1,1,0
5/8/2018,USEmbassyManama,4,3,6
5/13/2018,USEmbassyManama,1,0,1
5/15/2018,USEmbassyManama,1,0,0
5/17/2018,USEmbassyManama,3,2,4
5/20/2018,USEmbassyManama,1,0,0
5/22/2018,USEmbassyManama,1,0,1
5/28/2018,USEmbassyManama,1,1,2
5/31/2018,USEmbassyManama,1,0,0
6/5/2018,USEmbassyManama,3,1,2
6/11/2018,USEmbassyManama,2,0,2
6/12/2018,USEmbassyManama,1,0,0
6/14/2018,USEmbassyManama,1,0,0
6/21/2018,USEmbassyManama,1,0,0
6/28/2018,USEmbassyManama,4,28,28
6/29/2018,USEmbassyManama,2,13,17
6/30/2018,USEmbassyManama,2,4,10
7/1/2018,USEmbassyManama,1,1,3
7/3/2018,USEmbassyManama,1,1,3
7/9/2018,USEmbassyManama,1,0,0
7/12/2018,USEmbassyManama,6,14,33
7/17/2018,USEmbassyManama,2,1,2
7/19/2018,USEmbassyManama,1,0,0
7/24/2018,USEmbassyManama,1,0,1
7/25/2018,USEmbassyManama,2,2,0
7/29/2018,USEmbassyManama,1,2,2
7/30/2018,USEmbassyManama,3,3,5
7/31/2018,USEmbassyManama,1,1,1
8/1/2018,USEmbassyManama,2,2,4
8/2/2018,USEmbassyManama,6,2,4
8/8/2018,USEmbassyManama,1,1,0
8/9/2018,USEmbassyManama,2,0,4
8/19/2018,USEmbassyManama,1,0,2
8/21/2018,USEmbassyManama,2,2,7
8/27/2018,USEmbassyManama,2,0,4
8/28/2018,USEmbassyManama,1,1,3
9/5/2018,USEmbassyManama,1,0,3
9/8/2018,USEmbassyManama,1,0,0
9/9/2018,USEmbassyManama,1,0,2
9/10/2018,USEmbassyManama,2,1,3
9/13/2018,USEmbassyManama,2,3,4
9/21/2018,USEmbassyManama,1,1,2
9/22/2018,USEmbassyManama,1,0,1
9/25/2018,USEmbassyManama,1,0,1
9/30/2018,USEmbassyManama,1,1,1
10/1/2018,USEmbassyManama,2,0,0
10/3/2018,USEmbassyManama,1,0,1
10/8/2018,USEmbassyManama,2,0,0
10/13/2018,USEmbassyManama,5,4,6
10/14/2018,USEmbassyManama,3,0,2
10/15/2018,USEmbassyManama,4,0,2
10/16/2018,USEmbassyManama,3,4,5
10/17/2018,USEmbassyManama,2,0,1
10/18/2018,USEmbassyManama,2,0,4
10/21/2018,USEmbassyManama,2,1,3
10/22/2018,USEmbassyManama,1,0,0
10/23/2018,USEmbassyManama,1,5,9
10/24/2018,USEmbassyManama,1,1,0
10/28/2018,USEmbassyManama,1,1,1
10/29/2018,USEmbassyManama,2,0,3
