"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 13, 2019","12,395.00","12,392.50","12,457.50","12,302.50","-","0.08%"
"Feb 12, 2019","12,385.00","12,462.50","12,547.50","12,212.50","-","-0.64%"
"Feb 11, 2019","12,465.00","12,575.00","12,730.00","12,412.50","-","-0.86%"
"Feb 08, 2019","12,572.50","12,905.00","12,905.00","12,482.50","-","-2.56%"
"Feb 07, 2019","12,902.50","12,892.50","13,037.50","12,857.50","-","-0.08%"
"Feb 06, 2019","12,912.50","13,090.00","13,347.50","12,857.50","-","-1.15%"
"Feb 05, 2019","13,062.50","13,210.00","13,265.00","12,870.00","-","-1.25%"
"Feb 04, 2019","13,227.50","12,570.00","13,255.00","12,570.00","-","4.36%"
"Feb 01, 2019","12,675.00","12,465.00","12,697.50","12,310.00","-","1.66%"
"Jan 31, 2019","12,467.50","12,372.50","12,517.50","12,322.50","-","0.95%"
"Jan 30, 2019","12,350.00","12,172.50","12,447.50","12,142.50","-","1.67%"
"Jan 29, 2019","12,147.50","11,840.00","12,197.50","11,752.50","-","2.53%"
"Jan 28, 2019","11,847.50","11,965.00","12,015.00","11,822.50","-","-0.82%"
"Jan 25, 2019","11,945.00","11,755.00","11,980.00","11,745.00","-","1.66%"
"Jan 24, 2019","11,750.00","11,700.00","11,792.50","11,595.00","-","0.49%"
"Jan 23, 2019","11,692.50","11,590.00","11,727.50","11,582.50","-","0.88%"
"Jan 22, 2019","11,590.00","11,807.50","11,837.50","11,555.00","-","-1.90%"
"Jan 21, 2019","11,815.00","11,800.00","11,882.50","11,727.50","-","0.06%"
"Jan 18, 2019","11,807.50","11,615.00","11,857.50","11,592.50","-","1.94%"
"Jan 17, 2019","11,582.50","11,605.00","11,662.50","11,467.50","-","-0.22%"
"Jan 16, 2019","11,607.50","11,612.50","11,767.50","11,582.50","-","0.00%"
"Jan 15, 2019","11,607.50","11,410.00","11,670.00","11,390.00","-","1.84%"
"Jan 14, 2019","11,397.50","11,442.50","11,512.50","11,332.50","-","-0.57%"
"Jan 11, 2019","11,462.50","11,232.50","11,512.50","11,197.50","-","2.09%"
"Jan 10, 2019","11,227.50","11,242.50","11,317.50","11,162.50","-","-0.24%"
"Jan 09, 2019","11,255.00","11,242.50","11,327.50","11,197.50","-","0.42%"
"Jan 08, 2019","11,207.50","11,147.50","11,252.50","11,040.00","-","0.52%"
"Jan 07, 2019","11,150.00","11,127.50","11,192.50","11,080.00","-","0.25%"
"Jan 04, 2019","11,122.50","10,845.00","11,162.50","10,822.50","-","2.23%"
"Jan 03, 2019","10,880.00","10,815.00","10,927.50","10,687.50","-","0.48%"
"Jan 02, 2019","10,827.50","10,667.50","10,857.50","10,532.50","-","1.40%"
"Dec 31, 2018","10,677.50","10,752.50","10,977.50","10,670.00","-","-0.54%"
"Dec 28, 2018","10,735.00","10,742.50","10,770.00","10,632.50","-","0.16%"
"Dec 27, 2018","10,717.50","10,807.50","10,807.50","10,702.50","-","-1.79%"
"Dec 24, 2018","10,912.50","10,882.50","10,985.00","10,875.00","-","0.37%"
"Dec 21, 2018","10,872.50","10,942.50","10,980.00","10,842.50","-","-0.71%"
"Dec 20, 2018","10,950.00","10,952.50","10,997.50","10,812.50","-","-0.25%"
"Dec 19, 2018","10,977.50","10,842.50","11,015.00","10,807.50","-","1.29%"
"Dec 18, 2018","10,837.50","10,992.50","11,082.50","10,775.00","-","-1.45%"
"Dec 17, 2018","10,997.50","11,022.50","11,112.50","10,972.50","-","-0.36%"
"Dec 14, 2018","11,037.50","10,847.50","11,057.50","10,757.50","-","1.63%"
"Dec 13, 2018","10,860.00","10,790.00","10,932.50","10,725.00","-","0.70%"
"Dec 12, 2018","10,785.00","10,787.50","10,840.00","10,755.00","-","0.35%"
"Dec 11, 2018","10,747.50","10,790.00","10,947.50","10,727.50","-","-0.37%"
"Dec 10, 2018","10,787.50","10,917.50","10,937.50","10,770.00","-","-1.57%"
"Dec 07, 2018","10,960.00","10,857.50","11,002.50","10,830.00","-","0.90%"
"Dec 06, 2018","10,862.50","11,192.50","11,197.50","10,757.50","-","-3.14%"
"Dec 05, 2018","11,215.00","11,090.00","11,232.50","11,052.50","-","0.74%"
"Dec 04, 2018","11,132.50","11,195.00","11,410.00","11,077.50","-","-0.58%"
"Dec 03, 2018","11,197.50","11,282.50","11,435.00","11,137.50","-","0.90%"
"Nov 30, 2018","11,097.50","11,015.00","11,192.50","10,942.50","-","0.82%"
"Nov 29, 2018","11,007.50","10,877.50","11,067.50","10,790.00","-","1.36%"
"Nov 28, 2018","10,860.00","10,755.00","10,920.00","10,740.00","-","1.07%"
"Nov 27, 2018","10,745.00","10,867.50","10,890.00","10,722.50","-","-1.22%"
"Nov 26, 2018","10,877.50","10,882.50","10,892.50","10,745.00","-","0.05%"
"Nov 23, 2018","10,872.50","10,962.50","10,965.00","10,737.50","-","-0.80%"
"Nov 22, 2018","10,960.00","11,027.50","11,082.50","10,952.50","-","-0.57%"
"Nov 21, 2018","11,022.50","11,090.00","11,160.00","11,010.00","-","-0.54%"
"Nov 20, 2018","11,082.50","11,195.00","11,337.50","11,052.50","-","-0.98%"
"Nov 19, 2018","11,192.50","11,397.50","11,410.00","11,177.50","-","-1.78%"
"Nov 16, 2018","11,395.00","11,330.00","11,477.50","11,282.50","-","0.64%"
"Nov 15, 2018","11,322.50","11,312.50","11,510.00","11,270.00","-","0.18%"
"Nov 14, 2018","11,302.50","11,342.50","11,362.50","11,240.00","-","-0.18%"
"Nov 13, 2018","11,322.50","11,327.50","11,572.50","11,260.00","-","-0.22%"
"Nov 12, 2018","11,347.50","11,412.50","11,440.00","11,312.50","-","-0.61%"
"Nov 09, 2018","11,417.50","11,757.50","11,767.50","11,397.50","-","-3.04%"
"Nov 08, 2018","11,775.00","11,752.50","11,815.00","11,585.00","-","0.04%"
"Nov 07, 2018","11,770.00","11,825.00","11,917.50","11,627.50","-","-0.19%"
"Nov 06, 2018","11,792.50","11,747.50","11,920.00","11,732.50","-","0.43%"
"Nov 05, 2018","11,742.50","11,942.50","11,962.50","11,690.00","-","-1.63%"
"Nov 02, 2018","11,937.50","11,865.00","12,157.50","11,770.00","-","0.80%"
"Nov 01, 2018","11,842.50","11,552.50","11,917.50","11,492.50","-","2.60%"
"Oct 31, 2018","11,542.50","11,762.50","11,800.00","11,497.50","-","-1.79%"
"Oct 30, 2018","11,752.50","11,740.00","11,852.50","11,710.00","-","0.11%"
"Oct 29, 2018","11,740.00","11,905.00","11,945.00","11,702.50","-","-1.16%"
"Oct 26, 2018","11,877.50","12,185.00","12,185.00","11,810.00","-","-2.48%"
"Oct 25, 2018","12,180.00","12,225.00","12,335.00","12,082.50","-","-0.27%"
"Oct 24, 2018","12,212.50","12,415.00","12,535.00","12,205.00","-","-1.43%"
"Oct 23, 2018","12,390.00","12,447.50","12,547.50","12,362.50","-","-0.54%"
"Oct 22, 2018","12,457.50","12,580.00","12,727.50","12,455.00","-","-0.12%"
