"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 26, 2018","1,994.25","1,989.75","1,989.75","1,979.11","-","0.43%"
"Oct 25, 2018","1,985.75","1,985.50","1,994.97","1,985.50","-","-0.31%"
"Oct 24, 2018","1,992.00","1,999.25","2,000.00","1,992.50","-","-0.25%"
"Oct 23, 2018","1,997.00","2,009.00","2,009.00","2,004.25","-","-0.65%"
"Oct 22, 2018","2,010.00","2,014.75","2,021.63","2,010.50","-","-0.02%"
"Oct 19, 2018","2,010.50","2,017.25","2,035.25","2,007.50","0.29K","-0.63%"
"Oct 18, 2018","2,023.25","2,017.25","2,030.75","2,016.83","-","-0.37%"
"Oct 17, 2018","2,030.75","2,030.25","2,039.00","2,024.75","-","-0.40%"
"Oct 16, 2018","2,039.00","2,041.50","2,041.50","2,031.00","-","0.39%"
"Oct 15, 2018","2,031.00","2,043.50","2,057.25","2,030.25","0.36K","-0.17%"
"Oct 12, 2018","2,034.50","2,025.50","2,040.43","2,014.50","-","0.99%"
"Oct 11, 2018","2,014.50","2,020.50","2,044.00","2,017.25","-","-1.44%"
"Oct 10, 2018","2,044.00","2,035.50","2,053.00","2,035.50","-","-0.44%"
"Oct 09, 2018","2,053.00","2,053.75","2,067.50","2,053.75","-","-0.70%"
"Oct 08, 2018","2,067.50","2,069.00","2,132.00","2,058.50","-","-3.03%"
"Oct 05, 2018","2,132.00","2,131.75","2,171.50","2,111.25","-","-1.82%"
"Oct 04, 2018","2,171.50","2,171.00","2,205.00","2,159.57","-","-1.52%"
"Oct 03, 2018","2,205.00","2,105.25","2,242.00","2,079.00","0.80K","4.53%"
"Oct 02, 2018","2,109.50","2,105.25","2,113.34","2,079.00","-","1.47%"
"Oct 01, 2018","2,079.00","2,075.50","2,077.75","2,056.00","-","1.12%"
"Sep 28, 2018","2,056.00","2,042.00","2,051.75","2,020.00","-","1.78%"
"Sep 27, 2018","2,020.00","2,014.75","2,053.75","2,014.75","-","-1.64%"
"Sep 26, 2018","2,053.75","2,038.25","2,054.50","2,038.25","-","-0.01%"
"Sep 25, 2018","2,054.00","2,046.50","2,049.59","2,041.50","-","0.61%"
"Sep 24, 2018","2,041.50","2,028.25","2,074.50","2,028.25","-","-1.59%"
"Sep 21, 2018","2,074.50","2,063.00","2,071.50","2,023.50","-","2.52%"
"Sep 20, 2018","2,023.50","2,037.50","2,037.50","2,007.50","-","1.02%"
"Sep 19, 2018","2,003.00","2,005.75","2,012.50","2,000.62","-","-0.47%"
"Sep 18, 2018","2,012.50","2,015.00","2,036.75","2,003.25","0.14K","0.01%"
"Sep 17, 2018","2,012.25","2,015.00","2,022.75","2,012.00","0.56K","0.26%"
"Sep 14, 2018","2,007.00","1,999.00","2,029.00","1,999.00","-","-1.08%"
"Sep 13, 2018","2,029.00","2,010.00","2,030.88","2,010.00","-","0.05%"
"Sep 12, 2018","2,028.00","2,019.75","2,028.50","2,008.50","-","0.97%"
"Sep 11, 2018","2,008.50","2,013.75","2,060.25","2,009.00","-","-2.51%"
"Sep 10, 2018","2,060.25","2,045.50","2,061.00","2,036.25","-","1.18%"
"Sep 07, 2018","2,036.25","2,030.25","2,038.00","2,008.00","-","1.41%"
"Sep 06, 2018","2,008.00","2,021.75","2,044.25","2,015.25","-","-1.77%"
"Sep 05, 2018","2,044.25","2,039.00","2,051.15","2,039.00","-","0.22%"
"Sep 04, 2018","2,039.75","2,041.75","2,076.25","2,040.88","-","-1.76%"
"Sep 03, 2018","2,076.25","2,104.50","2,109.50","2,070.50","0.21K","-1.58%"
"Aug 31, 2018","2,109.50","2,104.00","2,118.25","2,104.00","-","-0.41%"
"Aug 30, 2018","2,118.25","2,114.75","2,156.75","2,112.25","-","-1.79%"
"Aug 29, 2018","2,156.75","2,144.00","2,157.25","2,119.00","-","1.78%"
"Aug 28, 2018","2,119.00","2,118.63","2,119.13","2,080.38","0.80K","1.79%"
"Aug 24, 2018","2,081.75","2,073.25","2,082.85","2,061.75","-","0.97%"
"Aug 23, 2018","2,061.75","2,058.50","2,061.50","2,052.00","-","0.48%"
"Aug 22, 2018","2,052.00","2,051.75","2,052.25","2,041.50","-","0.51%"
"Aug 21, 2018","2,041.50","2,052.50","2,052.75","2,042.00","-","-0.12%"
